premise	hypothesis	label	output	verbalized
ከእንግሊዝኛ ቋንቋ ውጭ ለሚያነቡ ድንበኞች የጉዳይ ፋይሎች መተርጎም ሊኖርባቸው ይችላል	የክስ ፋይሎች በእንግሊዝኛ ብቻ አንዲሆኑ ነው የተፈቀዱት	contradiction	true	entailment
ከእንግሊዝኛ ቋንቋ ውጭ ለሚያነቡ ድንበኞች የጉዳይ ፋይሎች መተርጎም ሊኖርባቸው ይችላል	የክስ ፋይሎቹ በቻይንኛ ወይም በሩሲያኛ ሊቀመጡ ይችላሉ	neutral	true	entailment
ከእንግሊዝኛ ቋንቋ ውጭ ለሚያነቡ ድንበኞች የጉዳይ ፋይሎች መተርጎም ሊኖርባቸው ይችላል	የክስ ፋይሎቹ  በሌሎች ቋንቋዎች ሊቀመጡ ይችላሉ	entailment	true	entailment
በአሁኑ ጊዜ በመካሄድ ላይ ያሉ ወይም የታቀዱ ሌሎች ጥረቶች የሚከተሉትን ያካትታሉ	አብዛኛው ጥረታችን በስራ ላይ ነው	neutral	true	entailment
በአሁኑ ጊዜ በመካሄድ ላይ ያሉ ወይም የታቀዱ ሌሎች ጥረቶች የሚከተሉትን ያካትታሉ	ለወደፊት ያቀድነው ሌላ ነገር ምንም የለንም	contradiction	false	contradiction
በአሁኑ ጊዜ በመካሄድ ላይ ያሉ ወይም የታቀዱ ሌሎች ጥረቶች የሚከተሉትን ያካትታሉ	የታቀደ ነገር አለን	entailment	true	entailment
እነዚህን ምክኒያቶች በ አጭር ጊዜ ያካትቱ፣ ዋናውን የኮምፒውተር ፋይሎች መሰረዝ እና አስፈላጊ ሰነዶችን ማግኘት አለመቻሉን	የኮምፒውተር ፋይሎቹን ከአይቢኤም ሰርዘዋል 	neutral	true	entailment
እነዚህን ምክኒያቶች በ አጭር ጊዜ ያካትቱ፣ ዋናውን የኮምፒውተር ፋይሎች መሰረዝ እና አስፈላጊ ሰነዶችን ማግኘት አለመቻሉን	ዋናውን የኮምፒውተር ፋይሎች ሰርዘዋችዋል	entailment	true	entailment
እነዚህን ምክኒያቶች በ አጭር ጊዜ ያካትቱ፣ ዋናውን የኮምፒውተር ፋይሎች መሰረዝ እና አስፈላጊ ሰነዶችን ማግኘት አለመቻሉን	ሁሉንም ዋና ፋይሎች ይዘዋል	contradiction	true	entailment
ከዚያም የመጀመሪያውን ጉብኝት ያደረገው ተመሳሳይ ተወካይ ለጥያቄዎች መልስ ለመስጠት እና በጥያቄው ናሙና ውስጥ የተመለከቱትን ማንኛውንም ችግሮች ለመወያየት አዲሱን አገልግሎት አቅራቢ በድጋሚ ይጎበኛል	ተወካዩ ለአንድ ሰአት ጎበኘ	neutral	true	entailment
ከዚያም የመጀመሪያውን ጉብኝት ያደረገው ተመሳሳይ ተወካይ ለጥያቄዎች መልስ ለመስጠት እና በጥያቄው ናሙና ውስጥ የተመለከቱትን ማንኛውንም ችግሮች ለመወያየት አዲሱን አገልግሎት አቅራቢ በድጋሚ ይጎበኛል	በተወካዩ ጉብኝት ነበር	entailment	true	entailment
ከዚያም የመጀመሪያውን ጉብኝት ያደረገው ተመሳሳይ ተወካይ ለጥያቄዎች መልስ ለመስጠት እና በጥያቄው ናሙና ውስጥ የተመለከቱትን ማንኛውንም ችግሮች ለመወያየት አዲሱን አገልግሎት አቅራቢ በድጋሚ ይጎበኛል	ጉብኝት አላገኘንም	contradiction	true	entailment
ቁጠባ የሀብት ክምችት ላይ ብቻ ሳይሆን ሀብት ደግሞ የመቆጠብ ምርጫ ላይ ተጽእኖ ያሳድራል	አንድ ሰው ይቆጥባል ወይም አይቆጥብም የሚለው ምርጫ በሀብቱ ይወሰናል	entailment	true	entailment
ቁጠባ የሀብት ክምችት ላይ ብቻ ሳይሆን ሀብት ደግሞ የመቆጠብ ምርጫ ላይ ተጽእኖ ያሳድራል	ሀብት እና ቁጠባ በምንም መልኩ አይገናኙም	contradiction	true	entailment
ቁጠባ የሀብት ክምችት ላይ ብቻ ሳይሆን ሀብት ደግሞ የመቆጠብ ምርጫ ላይ ተጽእኖ ያሳድራል	ባለጸጋዎች ከገቢያቸው ከፍተኛውን ድርሻ የመቆጠብ እድላቸው ሰፊ ነው	neutral	true	entailment
ለምሳሌ፣ አንድ ያጠናነው ድርጅት ኩባንያው አዳዲስ ንግዶችን በፍጥነት እንዲዋሃድ እና እያደገ የሚሄደውን የንግድ ፍላጎት ለማሟላት እንዲስተካከል የሚጠይቁ ሁለት ውህደት አጋጥሞታል	ምንም እንኳን ሁለት ውህደቶች ቢኖሩም፣ ኩባንያው የኩባንያቸውን የስልጣን ተዋረድ እንደገና ማዋቀር አያስፈልግም	contradiction	true	entailment
ለምሳሌ፣ አንድ ያጠናነው ድርጅት ኩባንያው አዳዲስ ንግዶችን በፍጥነት እንዲዋሃድ እና እያደገ የሚሄደውን የንግድ ፍላጎት ለማሟላት እንዲስተካከል የሚጠይቁ ሁለት ውህደት አጋጥሞታል	ሁለት ኩባንያዎችን እንደ አንድ ድርጅት ማዋሀድ እና እንደገና ማዋቀር የተመሰቃቀለ የስራ አካባቢን አስከትሏል	neutral	true	entailment
ለምሳሌ፣ አንድ ያጠናነው ድርጅት ኩባንያው አዳዲስ ንግዶችን በፍጥነት እንዲዋሃድ እና እያደገ የሚሄደውን የንግድ ፍላጎት ለማሟላት እንዲስተካከል የሚጠይቁ ሁለት ውህደት አጋጥሞታል	የሁለት ኩባንያ ውህደት  መርምረናል እና የንግድ ፍላጎታቸውን ለማሟላት በፍጥነት ማዋቀር ነበረብን	entailment	true	entailment
ንድፉ፣ ጉዞው በትክክል መፈጸሙን ከማረጋገጡ በፊት ክፍያ ይፈቀዳል የሚል ስጋት ነበረን	ክፍያው ረጂም ጊዜ እንደሚወስድ አውቀናል	contradiction	true	entailment
ንድፉ፣ ጉዞው በትክክል መፈጸሙን ከማረጋገጡ በፊት ክፍያ ይፈቀዳል የሚል ስጋት ነበረን	ከመረጋገጡ በፊት ክፍያው ሊያልፍ እንደሚችል አስበን ነበር	entailment	true	entailment
ንድፉ፣ ጉዞው በትክክል መፈጸሙን ከማረጋገጡ በፊት ክፍያ ይፈቀዳል የሚል ስጋት ነበረን	ክፍያው በጣም ቀድሞ ተልኮ እንጭበረበራለን ብለን አስበን ነበር	neutral	true	entailment
ቴክኖሎጂ በነዚህ ድርጅቶች ውስጥ ካሉ የንግድ ሂደቶች ጋር በጣም የተዋሃደ ነው ምክንያቱም ቴክኖሎጂ እንደ መሳሪያ ብቻ ሳይሆን ለንግድ ስራ እንደ ማነቃቂያ ስለሚታይ ነው	የላቀ የፕሮግራም አወጣጥ ሶፍትዌር ንግዶች ትኩረት ካደረጉባቸው ቁልፍ ቴክኖሎጂዎች አንዱ ነው	neutral	true	entailment
ቴክኖሎጂ በነዚህ ድርጅቶች ውስጥ ካሉ የንግድ ሂደቶች ጋር በጣም የተዋሃደ ነው ምክንያቱም ቴክኖሎጂ እንደ መሳሪያ ብቻ ሳይሆን ለንግድ ስራ እንደ ማነቃቂያ ስለሚታይ ነው	ቴክኖሎጂ መሣሪያ እንጂ የንግድ ሥራ አስማሚ አይደለም	contradiction	true	entailment
ቴክኖሎጂ በነዚህ ድርጅቶች ውስጥ ካሉ የንግድ ሂደቶች ጋር በጣም የተዋሃደ ነው ምክንያቱም ቴክኖሎጂ እንደ መሳሪያ ብቻ ሳይሆን ለንግድ ስራ እንደ ማነቃቂያ ስለሚታይ ነው	እነዚህ ንግዶች በቴክኖሎጂ ላይ ትልቅ ትኩረት ይሰጣሉ	entailment	true	entailment
በፅሁፎቹ ውስጥ ብዙ ጊዜ የሚታዩ ሁለት ፅንሰ ሃሳቦች ለወደፊቱ ምርምርን ለማሳወቅ ጠቃሚ ሊሆኑ ይችላሉ	ፅሁፎቹ ናሙናዎችን እንዴት እንደምንፈትሽ ሊለውጡ ይችላሉ	neutral	true	entailment
በፅሁፎቹ ውስጥ ብዙ ጊዜ የሚታዩ ሁለት ፅንሰ ሃሳቦች ለወደፊቱ ምርምርን ለማሳወቅ ጠቃሚ ሊሆኑ ይችላሉ	ፅሁፎቹ የወደፊቱ ምርምርን ሊለውጡ ይችላሉ	entailment	true	entailment
በፅሁፎቹ ውስጥ ብዙ ጊዜ የሚታዩ ሁለት ፅንሰ ሃሳቦች ለወደፊቱ ምርምርን ለማሳወቅ ጠቃሚ ሊሆኑ ይችላሉ	ምርምርን ከመቀየር አንፃር ምንም ነገር የለም	contradiction	true	entailment
ከሳጥኖች የተውጣጡ መስመሮች የሁሉንም የፖስታ መላኪያዎች ያዋሃዱ የደህንነት ደረጃወችን ያሳያሉ እና አልማዝ ያለባቸው መስመሮች ስራውን ወደ ሌላ አካል የማዛወር ስልታዊ ኪሳራዎችን (አሉታዊ ከሆነ) ያሳያሉ	መስመሮቹ የፖስታ መላኪያዎች የደህንነት ደረጃ 10%  እንደሆነ ያሰላሉ	neutral	true	entailment
ከሳጥኖች የተውጣጡ መስመሮች የሁሉንም የፖስታ መላኪያዎች ያዋሃዱ የደህንነት ደረጃወችን ያሳያሉ እና አልማዝ ያለባቸው መስመሮች ስራውን ወደ ሌላ አካል የማዛወር ስልታዊ ኪሳራዎችን (አሉታዊ ከሆነ) ያሳያሉ	መስመሮቹ ከመንገድ ውጭ ሌላ ነገር አያሳዩም	contradiction	true	entailment
ከሳጥኖች የተውጣጡ መስመሮች የሁሉንም የፖስታ መላኪያዎች ያዋሃዱ የደህንነት ደረጃወችን ያሳያሉ እና አልማዝ ያለባቸው መስመሮች ስራውን ወደ ሌላ አካል የማዛወር ስልታዊ ኪሳራዎችን (አሉታዊ ከሆነ) ያሳያሉ	መስመሮቹ በሁሉም የፖስታ መላኪያዎች ውስጥ ምን ያህል ደህንነት እንዳለ ያሳያሉ	entailment	true	entailment
በዚህ የአደጋ ግምገማ መሰረት፣ ሴንተርሊንክ ተጠቃሚዎችን እና አሰሪዎችን በገቢ ሪፖርት አቀራረብ መስፈርቶች ላይ ለማስተማር ያለመ ልዩ ልዩ የመከላከያ ስልቶችን አዘጋጅቷል	ሴንተርሊንክ ችግሩን እንዴት መፍታት እንዳለበት አያውቅም ነበር	contradiction	true	entailment
በዚህ የአደጋ ግምገማ መሰረት፣ ሴንተርሊንክ ተጠቃሚዎችን እና አሰሪዎችን በገቢ ሪፖርት አቀራረብ መስፈርቶች ላይ ለማስተማር ያለመ ልዩ ልዩ የመከላከያ ስልቶችን አዘጋጅቷል	መንግስት በሽተት ብዙ ገንዘብ እያጣ ስለነበረ ሴንተርሊንክ ሰዎች ገቢን እንዴት ሪፖርት ማድረግ እንደሚችሉ ለማስተማር  ብዙ ስልቶች ነበሩት	neutral	true	entailment
በዚህ የአደጋ ግምገማ መሰረት፣ ሴንተርሊንክ ተጠቃሚዎችን እና አሰሪዎችን በገቢ ሪፖርት አቀራረብ መስፈርቶች ላይ ለማስተማር ያለመ ልዩ ልዩ የመከላከያ ስልቶችን አዘጋጅቷል	ሴንተርሊንክ ሰዎች እንዴት ገቢን ሪፖርት ማድረግ እንደሚችሉ ለማስተማር ብዙ ስልቶች ነበሩት	entailment	true	entailment
ይህ ድርጅቶቹ ብዙ ወጪ የሚጠይቁ የመዋዕለ ንዋይ ፍሰት በማምረቻ ትጥቆች እና መሳሪያዎች ላይ ከማድረጋቸው በፊት አብነትን ለማሳያ ደረጃ እንዲጠቀሙ አስችሏል	ከዚያም ንድፉ እንዴት እንደሚሰራ ማሳየት ይችላሉ	entailment	true	entailment
ይህ ድርጅቶቹ ብዙ ወጪ የሚጠይቁ የመዋዕለ ንዋይ ፍሰት በማምረቻ ትጥቆች እና መሳሪያዎች ላይ ከማድረጋቸው በፊት አብነትን ለማሳያ ደረጃ እንዲጠቀሙ አስችሏል	አዳዲስ ፋብሪካዎችን መገንባት ብልህነት እንዳልሆነ ለኩባንያው ሊያሳዩ ይችላሉ	neutral	true	entailment
ይህ ድርጅቶቹ ብዙ ወጪ የሚጠይቁ የመዋዕለ ንዋይ ፍሰት በማምረቻ ትጥቆች እና መሳሪያዎች ላይ ከማድረጋቸው በፊት አብነትን ለማሳያ ደረጃ እንዲጠቀሙ አስችሏል	የመዋለ ነዋይ ማፍሰስ ተፅእኖ እንዴት ማሳየት እንደሚችሉ ምንም ሀሳብ አልነበራቸውም	contradiction	true	entailment
የደቡብ ካሮላይና የትብብር ጥረት ለቀጣዩ ዓመት ሌላ ስኬት አስገኝቷል	በደቡብ ካሮላይና ውስጥ ማንም ሰው አብሮ አልሰራም	contradiction	true	entailment
የደቡብ ካሮላይና የትብብር ጥረት ለቀጣዩ ዓመት ሌላ ስኬት አስገኝቷል	ኤስ ሲ አብረው ሠርተዋል	entailment	true	entailment
የደቡብ ካሮላይና የትብብር ጥረት ለቀጣዩ ዓመት ሌላ ስኬት አስገኝቷል	በደቡብ ካሮላይና ያሉ ዲሞክራቶች እና ሪፐብሊካኖች አብረው እየሰሩ ነው	neutral	true	entailment
እንደ ቦርዱ ባለስልጣን የቦርዱ ክፍል 605(ለ) የምስክር ወረቀቶች ለአነስተኛ ንግድ አስተዳደር (SBA) የጥብቅና ዋና አማካሪ ለየብቻ አልተሰጡም	ቦርዱ ለኤስቢኤ የምስክር ወረቀት SBA አልሰጠም እና ያንን ለገምጋሚው ቢሮ ተዉት	neutral	false	contradiction
እንደ ቦርዱ ባለስልጣን የቦርዱ ክፍል 605(ለ) የምስክር ወረቀቶች ለአነስተኛ ንግድ አስተዳደር (SBA) የጥብቅና ዋና አማካሪ ለየብቻ አልተሰጡም	ቦርዱ ለSBA ምስክር ወረቀቶች አልሰጠም	entailment	true	entailment
እንደ ቦርዱ ባለስልጣን የቦርዱ ክፍል 605(ለ) የምስክር ወረቀቶች ለአነስተኛ ንግድ አስተዳደር (SBA) የጥብቅና ዋና አማካሪ ለየብቻ አልተሰጡም	ቦርዱ የSBA የምስክር ወረቀቶች  አንድ ጊዜ ለሚጠይቅ ሰው ይሰጣል	contradiction	true	entailment
ሆቴል እና የተወሰኑ ሌሎች ክፍያዎች ሲገጣጠሙ ትክክለኛው ጉዞ ማረጋገጫ ይደረጋል	አብዛኛዎቹ የሀገር ውስጥ ሆቴሎች የክሬዲት ካርድ ክፍያዎችን ይቀበላሉ	neutral	true	entailment
ሆቴል እና የተወሰኑ ሌሎች ክፍያዎች ሲገጣጠሙ ትክክለኛው ጉዞ ማረጋገጫ ይደረጋል	ጉዞው ራሱ የሆቴል ክፍያዎችን በመጠቀም ይረጋገጣል	entailment	true	entailment
ሆቴል እና የተወሰኑ ሌሎች ክፍያዎች ሲገጣጠሙ ትክክለኛው ጉዞ ማረጋገጫ ይደረጋል	ጉዞ በትክክል መኖሩ ወይም አለመኖሩን ለማረጋገጥ ምንም መንገድ የለም	contradiction	true	entailment
ለምሳሌ፣ የጎበኘነው አንድ የክልል ዋና ከተማ ከ600 በላይ የሶፍትዌር ኩባንያዎች መኖሪያ ነው	ዋና ከተሞች የሶፍትዌር ኩባንያዎች ምርጥ ቦታዎች ናቸው	neutral	true	entailment
ለምሳሌ፣ የጎበኘነው አንድ የክልል ዋና ከተማ ከ600 በላይ የሶፍትዌር ኩባንያዎች መኖሪያ ነው	አንድ ዋና ከተማ ብዙ የሶፍትዌር ኩባንያዎች አሉት	entailment	true	entailment
ለምሳሌ፣ የጎበኘነው አንድ የክልል ዋና ከተማ ከ600 በላይ የሶፍትዌር ኩባንያዎች መኖሪያ ነው	የሶፍትዌር ኩባንያዎች በሕጋዊ ምክንያቶች ዋና ከተማወች ላይ ላለመገኘት ይሞክራሉ	contradiction	true	entailment
ውጤታማነትን በመለካት፣ ፍጹምነት ሊደረስበት አይችልም	በቂ ጥረት ካደረግክ ፍፁም መሆን ትችላለህ	contradiction	true	entailment
ውጤታማነትን በመለካት፣ ፍጹምነት ሊደረስበት አይችልም	 ፍፁም መሆን ጭራሽ አትችልም	entailment	true	entailment
ውጤታማነትን በመለካት፣ ፍጹምነት ሊደረስበት አይችልም	ፍፁም መሆን አትችልም ምክንያቱም ሁላችንም ጥልቅ ጉድለት ያለብን ሰዎች ነን	neutral	true	entailment
ለሀምዚ እና ሚህዳርን በ2000 ቤቱን ያከራየው አብሯቸው የሚኖረው ግለሰብ ህግ አክባሪና ከፖሊስ እና   FBI ጋር ራቅ ያለ ቀረቤታ ያለው ነው	ሃዝሚ እና ሚህዳር ቤት ገዝተው ነበር እና ከማንም ጋር ምንም ግንኙነት አልነበራቸውም ነበር	contradiction	true	entailment
ለሀምዚ እና ሚህዳርን በ2000 ቤቱን ያከራየው አብሯቸው የሚኖረው ግለሰብ ህግ አክባሪና ከፖሊስ እና   FBI ጋር ራቅ ያለ ቀረቤታ ያለው ነው	ሃዝሚ እና ሚህዳር ለሙሉ አመቱ ቤት ተከራዩ በቀን $500 	neutral	true	entailment
ለሀምዚ እና ሚህዳርን በ2000 ቤቱን ያከራየው አብሯቸው የሚኖረው ግለሰብ ህግ አክባሪና ከፖሊስ እና   FBI ጋር ራቅ ያለ ቀረቤታ ያለው ነው	ሃዝሚ እና ሚህዳር ቤት ተከራዩ 	entailment	true	entailment
ለቦስኒያ ጉዞአቸው የሳውዲ አልቃይዳ አባል የሆነውን የኢንተለጀንስ ዘገባ፣ ኦክቶበር 3፣ 2001 ይመልከቱ	በ 2001 የአልቃይዳው አባል ወደ ቦስኒያ 18 ጊዜ ተጉዞ ነበር	neutral	true	entailment
ለቦስኒያ ጉዞአቸው የሳውዲ አልቃይዳ አባል የሆነውን የኢንተለጀንስ ዘገባ፣ ኦክቶበር 3፣ 2001 ይመልከቱ	 የአልቃይዳው አባል ወደ ቦስኒያ ተጉዞ ነበር	entailment	true	entailment
ለቦስኒያ ጉዞአቸው የሳውዲ አልቃይዳ አባል የሆነውን የኢንተለጀንስ ዘገባ፣ ኦክቶበር 3፣ 2001 ይመልከቱ	 የአልቃይዳው አባል ወደ ቦስኒያ ስለመሄዱ ምንም አይነት ማረጋገጫ የለም	contradiction	true	entailment
ጄን ለሚህዳር ፍለጋ የተመደበውን የኒውዮርክ ወኪል ተወካዩ የFISA  መረጃን እንዴት መያዝ እንዳለበት የተረዳውን የ እውቅና ቅጽ እንዲፈርም ጠየቀ	ጄን የ FISA እውቅና ቅጽ በፌደራል ዳኛ እንዲፈርም ጠይቆ ነበር	neutral	true	entailment
ጄን ለሚህዳር ፍለጋ የተመደበውን የኒውዮርክ ወኪል ተወካዩ የFISA  መረጃን እንዴት መያዝ እንዳለበት የተረዳውን የ እውቅና ቅጽ እንዲፈርም ጠየቀ	ጄን የ FISA እውቅና ቅጽ  እንዲፈርም ጠይቆ ነበር	entailment	true	entailment
ጄን ለሚህዳር ፍለጋ የተመደበውን የኒውዮርክ ወኪል ተወካዩ የFISA  መረጃን እንዴት መያዝ እንዳለበት የተረዳውን የ እውቅና ቅጽ እንዲፈርም ጠየቀ	ጄን ምንም አይነት የFISA እውቅና አያስፈልግም ነበር ብሏል	contradiction	false	contradiction
ከትክክለኛው የፍተሻ ማጣሪያ ጋር ተያያዥነት ያለውን ብቸኛው የደህንነት ደረጃ በተመለከተ ስለ ማንኛቸውም ምንም የተለየ ነገር የለም	በፍተሻ ማጣራት ወቅት አስደንጋጭ ማስረጃዎች ተገኝተዋል	contradiction	true	entailment
ከትክክለኛው የፍተሻ ማጣሪያ ጋር ተያያዥነት ያለውን ብቸኛው የደህንነት ደረጃ በተመለከተ ስለ ማንኛቸውም ምንም የተለየ ነገር የለም	የፍተሻ ማጣሪያዎች ሙሉ በሙሉ የተመረኮዘው የጉምሩክ ወኪሉ የማጣሪያ ሥራውን በሚያከናውንበት ውስጣዊ ግንዛቤ ላይ ነው	neutral	true	entailment
ከትክክለኛው የፍተሻ ማጣሪያ ጋር ተያያዥነት ያለውን ብቸኛው የደህንነት ደረጃ በተመለከተ ስለ ማንኛቸውም ምንም የተለየ ነገር የለም	የፍተሻ ማጣራቱ በእነሱ ላይ ምንም አይነት ማስረጃ ማግኘት አልቻለም	entailment	true	entailment
ካላድ ሁለተኛ እትም አቅርቧል፣ ማለትም ሦስቱም አብረው ወደ ካራቺ ተጉዘዋል	ካላድ ስለ ሶስቱ ምንም የሚያውቀው ነገር እንደሌለ ተናግሯል	contradiction	true	entailment
ካላድ ሁለተኛ እትም አቅርቧል፣ ማለትም ሦስቱም አብረው ወደ ካራቺ ተጉዘዋል	ካላድ ሶስቱ አብረው መጓዝ ይችሉ እንደነበር ተናግሯል	entailment	true	entailment
ካላድ ሁለተኛ እትም አቅርቧል፣ ማለትም ሦስቱም አብረው ወደ ካራቺ ተጉዘዋል	ካላድ በጥቅምት ወር ሦስቱ ወደ ካራቺ አብረው የሄዱት 50% ዕድል እንደነበራቸው ተናግሯል	neutral	true	entailment
የኢንተለጀንስ ዘገባ፣ የቢነልሺብ ምርመራ፣ ጥቅምት 1፣ 2002	ቢናልሺብህ በFBI ግብረ ሃይል ተጠየቆ ነበር	neutral	true	entailment
የኢንተለጀንስ ዘገባ፣ የቢነልሺብ ምርመራ፣ ጥቅምት 1፣ 2002	ቢናልሺብህ በ2002 ተጠየቆ ነበር	entailment	true	entailment
የኢንተለጀንስ ዘገባ፣ የቢነልሺብ ምርመራ፣ ጥቅምት 1፣ 2002	ቢነልሺብ በጭራሽ አልተነገረውም ነበር እና ጠፋ	contradiction	true	entailment
ሚህዳር በኒውዮርክ የCIA-FBI ስብሰባ ከተጠናቀቀ ከሁለት ቀናት በኋላ አዲስ የU.S.  ቪዛ ተቀበለ	ሚህዳር ወደ አገሩ ለመግባት የአሜሪካ ቪዛ ነበረው	entailment	true	entailment
ሚህዳር በኒውዮርክ የCIA-FBI ስብሰባ ከተጠናቀቀ ከሁለት ቀናት በኋላ አዲስ የU.S.  ቪዛ ተቀበለ	ሚህዳር ቪዛ ስለማያገኝ ወደ አሜሪካ መጥቶ አያውቅም	contradiction	true	entailment
ሚህዳር በኒውዮርክ የCIA-FBI ስብሰባ ከተጠናቀቀ ከሁለት ቀናት በኋላ አዲስ የU.S.  ቪዛ ተቀበለ	ሚህዳር ስጋት ስላልነበረው ቪዛ ተሰጥቶታል	neutral	true	entailment
የሁለት አመት ምርመራ ቢደረግም, FBI የስራ ባልደረባውን ማግኘት ወይም እውነተኛ ማንነቱን ማወቅ አልቻለም	በ 2001 ከፍሎሪዳ ከወጣ በኋላ ኤፍቢአይ (FBI)  ግለሰቡን ማግኘት አልቻለም	neutral	true	entailment
የሁለት አመት ምርመራ ቢደረግም, FBI የስራ ባልደረባውን ማግኘት ወይም እውነተኛ ማንነቱን ማወቅ አልቻለም	ኤፍቢአይ (FBI)  ሰውዬው ማን እንደነበር ማወቅ አልቻለም	entailment	neither.	neutral
የሁለት አመት ምርመራ ቢደረግም, FBI የስራ ባልደረባውን ማግኘት ወይም እውነተኛ ማንነቱን ማወቅ አልቻለም	ኤፍቢአይ (FBI)  ማን እንደነበር ደረሰበት እና እስር ቤት ወረወረው	contradiction	true	entailment
እንደ አሜሪካን 11 ፣ በአውሮፕላኑ የመጨረሻው መደበኛ ግንኙነት በ8:13 A.M. ነበር	ከአሜሪካ 11 የወጣ ንግግር ነበር	entailment	true	entailment
እንደ አሜሪካን 11 ፣ በአውሮፕላኑ የመጨረሻው መደበኛ ግንኙነት በ8:13 A.M. ነበር	በየ 5 ደቂቃው ከአሜሪካው 11 ጋር ንግግር ነበር	neutral	true	entailment
እንደ አሜሪካን 11 ፣ በአውሮፕላኑ የመጨረሻው መደበኛ ግንኙነት በ8:13 A.M. ነበር	በአሜሪካ 11 ምንም አይነት ስርጭት አልነበረም 	contradiction	true	entailment
እሱን ለማግኘት ከጀርመን መንግስት ፈጣን እና በጣም ጠቃሚ ትቭርን የሚጠይቅ ነበር፣ይህም ለማግኘት አስቸጋሪ ሊሆን ይችል ነበር	ምርመራው ከተጠናቀቀ የሶስት ሰዎች መሸሸጊያ ቦታ ሊታወቅ ይችላል	neutral	true	entailment
እሱን ለማግኘት ከጀርመን መንግስት ፈጣን እና በጣም ጠቃሚ ትቭርን የሚጠይቅ ነበር፣ይህም ለማግኘት አስቸጋሪ ሊሆን ይችል ነበር	የጀርመን መንግሥት ፈጣን እና ጥልቅ ምርመራ ለማድረግ ተቸግሮ ሊሆን ይችላል	entailment	true	entailment
እሱን ለማግኘት ከጀርመን መንግስት ፈጣን እና በጣም ጠቃሚ ትቭርን የሚጠይቅ ነበር፣ይህም ለማግኘት አስቸጋሪ ሊሆን ይችል ነበር	ምርመራው መንግሥት ለማካሄድ በጣም ተራ እና ቀላል  ይሆናል	contradiction	true	entailment
እነዚህ ችሎታዎች በቂ አልነበሩም፣ ነገር ግን እነሱን ለማስፋት ወይም ለማሻሻል ብዙም አልተሰራም	የክትትል ፕሮግራማቸውን ብዙም አልቀየሩም	neutral	true	entailment
እነዚህ ችሎታዎች በቂ አልነበሩም፣ ነገር ግን እነሱን ለማስፋት ወይም ለማሻሻል ብዙም አልተሰራም	ነገሮችን ለመለወጥ ብዙም አልሰሩም	entailment	true	entailment
እነዚህ ችሎታዎች በቂ አልነበሩም፣ ነገር ግን እነሱን ለማስፋት ወይም ለማሻሻል ብዙም አልተሰራም	ሁሉንም ነገር ለማስተካከል ብዙ ጥረት አድርገዋል	contradiction	true	entailment
የተንታኙ ኤሌክትሮኒክ ደብዳቤ ግን በመረጃ መጋራት እና የወንጀል ወኪሎች በስለላ ክፍሎች የሚሰበሰቡትን መረጃ አጠቃቀም የሚቆጣጠሩ ህጎችን በተመለከተ ሰፊ ማስጠንቀቂያዎችን እና የህግ እንቅፋቶችን እያደናገረች እንደነበረ ያሳያል	ተንታኙ ክሪስታል-ግልጽ የሆነ ትንታኔ አቅርበዋል	contradiction	true	entailment
የተንታኙ ኤሌክትሮኒክ ደብዳቤ ግን በመረጃ መጋራት እና የወንጀል ወኪሎች በስለላ ክፍሎች የሚሰበሰቡትን መረጃ አጠቃቀም የሚቆጣጠሩ ህጎችን በተመለከተ ሰፊ ማስጠንቀቂያዎችን እና የህግ እንቅፋቶችን እያደናገረች እንደነበረ ያሳያል	ተንታኙ በብዙ ነገሮች ላይ ግልጽ አልነበረም	entailment	true	entailment
የተንታኙ ኤሌክትሮኒክ ደብዳቤ ግን በመረጃ መጋራት እና የወንጀል ወኪሎች በስለላ ክፍሎች የሚሰበሰቡትን መረጃ አጠቃቀም የሚቆጣጠሩ ህጎችን በተመለከተ ሰፊ ማስጠንቀቂያዎችን እና የህግ እንቅፋቶችን እያደናገረች እንደነበረ ያሳያል	የተንታኙ ዘገባ በጣም የተመሰቃቀለ ስለነበር ማንም ሊያነበው አልቻለም	neutral	true	entailment
አንዳንድ መኮንኖች ሰዎችን በደረጃው በኩል ለማስወጣት  ሌሎቹ ደግሞ በ አደባባዪ ፣ በህዝብ መሰብሰቢያ እና በመንገዱ ሚወጡትን ለማፋጠን ተመድበው ነበር	መኮንኖች የየራሳቸውን ስራ አግኝተዋል	entailment	true	entailment
አንዳንድ መኮንኖች ሰዎችን በደረጃው በኩል ለማስወጣት  ሌሎቹ ደግሞ በ አደባባዪ ፣ በህዝብ መሰብሰቢያ እና በመንገዱ ሚወጡትን ለማፋጠን ተመድበው ነበር	መኮንኖች በተፈለጉበት ቦታ ይሄዳሉ	contradiction	true	entailment
አንዳንድ መኮንኖች ሰዎችን በደረጃው በኩል ለማስወጣት  ሌሎቹ ደግሞ በ አደባባዪ ፣ በህዝብ መሰብሰቢያ እና በመንገዱ ሚወጡትን ለማፋጠን ተመድበው ነበር	መኮንኖቹ የተመደቡት  የስራ ልምዳቸው ላይ በመመስረት ነው	neutral	true	entailment
በሴፕቴምበር 9፣ ከአፍጋኒስታን አስገራሚ ዜና ደረሰ	ከአፍጋኒስታን ዜና አግኝተናል	entailment	true	entailment
