question	answer	command_r+	prompt
Umtholampilo ubona abantu abawu 500 ngosuku. Isiguli ngasinye sibonwa isikhathi esilinganiselwe ku 24 wamaminithi. Odokotela babiza $150 ngehora emtholampilo futhi emtholampilo babiza iziguli u$200 ngehora. Imalini inzuzo umtholampilo oyenzayo ngokuvakasha kwabantu ?	10000	120000	"Answer only and the answer should only contain integers. 
Umtholampilo ubona abantu abawu 500 ngosuku. Isiguli ngasinye sibonwa isikhathi esilinganiselwe ku 24 wamaminithi. Odokotela babiza $150 ngehora emtholampilo futhi emtholampilo babiza iziguli u$200 ngehora. Imalini inzuzo umtholampilo oyenzayo ngokuvakasha kwabantu ?
"
UNissa waqasha abasebenzi besikhashana abawu 60 ukuthi bedlale ama-elves emnyangweni wakhe wezitolo eSanta village. Okwesithathu kwama-elves kwayeka emveni kokuba izingane ziphalazele bona, kwathi eziwu 10 ezasala izingane zayeka emveni kokuba izingane zabashaya imibala yemilenze. Mangaki ama-elves asele? 	30	100	"Answer only and the answer should only contain integers. 
UNissa waqasha abasebenzi besikhashana abawu 60 ukuthi bedlale ama-elves emnyangweni wakhe wezitolo eSanta village. Okwesithathu kwama-elves kwayeka emveni kokuba izingane ziphalazele bona, kwathi eziwu 10 ezasala izingane zayeka emveni kokuba izingane zabashaya imibala yemilenze. Mangaki ama-elves asele? 
"
Izindleko zikaJoseph ngoMay zaziwu $500. NgoJune, izindleko zakhe zazingaphansi ngo $60. Kwakuyimalini izindleko zakhe zizonke kulezinyanga ezimbili?	940	340	"Answer only and the answer should only contain integers. 
Izindleko zikaJoseph ngoMay zaziwu $500. NgoJune, izindleko zakhe zazingaphansi ngo $60. Kwakuyimalini izindleko zakhe zizonke kulezinyanga ezimbili?
"
UPam noFred baya eCarnival. UPam wagibela i-roller coaster kawu 2 ngalesosikhathi uFred wagibela  izikhathi eziwu 4. Emvakwalokho, ngamunye bakhetha ukugibela i-luge kabili. Uma ithikithi ngalinye libiza 6, mangaki amathikithi abawasebenzisile ngosuku?	60	12	"Answer only and the answer should only contain integers. 
UPam noFred baya eCarnival. UPam wagibela i-roller coaster kawu 2 ngalesosikhathi uFred wagibela  izikhathi eziwu 4. Emvakwalokho, ngamunye bakhetha ukugibela i-luge kabili. Uma ithikithi ngalinye libiza 6, mangaki amathikithi abawasebenzisile ngosuku?
"
Ngomsombuluko, uWalt wahamba ama-miles awu 4. NgoLwesibili, wahamba ama-miles aphindwe kawu 6 ukunalawa awahambe ngomsombuluko. Inani lobude bama-miles awahambe  ngomsombuluko kuze kube uLwesithathu kwabu u41. Wahamba ama-miles amangaki ngoLwesithathu?	13	15	"Answer only and the answer should only contain integers. 
Ngomsombuluko, uWalt wahamba ama-miles awu 4. NgoLwesibili, wahamba ama-miles aphindwe kawu 6 ukunalawa awahambe ngomsombuluko. Inani lobude bama-miles awahambe  ngomsombuluko kuze kube uLwesithathu kwabu u41. Wahamba ama-miles amangaki ngoLwesithathu?
"
UTom wathola izindawo eziwu 4 zokuwasha imoto. Uma indawo yokuwasha imoto ibiza u$15 ukhokha malini ngonyaka?	720	4 x 15 = 60	"Answer only and the answer should only contain integers. 
UTom wathola izindawo eziwu 4 zokuwasha imoto. Uma indawo yokuwasha imoto ibiza u$15 ukhokha malini ngonyaka?
"
Umngani kaBrian uBobbyuna 5 ngaphasi kwa 3 wezikhathi okulinganiselwe kumagemu amavidiyo njengokwenza kwaBrian. Uma uBrian enamagemu amavidiyo awu 20 kodwa waluza amalungelo awu 5 ngaphambi kokuqhathanisa okwenziwa, UBobby unamangaki? 	40	15	"Answer only and the answer should only contain integers. 
Umngani kaBrian uBobbyuna 5 ngaphasi kwa 3 wezikhathi okulinganiselwe kumagemu amavidiyo njengokwenza kwaBrian. Uma uBrian enamagemu amavidiyo awu 20 kodwa waluza amalungelo awu 5 ngaphambi kokuqhathanisa okwenziwa, UBobby unamangaki? 
"
Kunama-unicorns awu 27 asele kulomhlaba. Ingxenye yesithathu yamaScottish Highlands. Okubili okuthathu kwamaScottish  unicorn okungabesimame. Bangakanani abesifazane abakhona beScottish unicorns.	6	27, 9, 2, 5	"Answer only and the answer should only contain integers. 
Kunama-unicorns awu 27 asele kulomhlaba. Ingxenye yesithathu yamaScottish Highlands. Okubili okuthathu kwamaScottish  unicorn okungabesimame. Bangakanani abesifazane abakhona beScottish unicorns.
"
URory wathenga ukudla okuwu 2 ngo $7.50 ngayinye futhi namakhekhe awu 2 ngo $1.00 ngayinye ukuyithumela. Kuno 20% wokuthumela impahla owengezwa ngesikhathi sewuqedela nemali engango $5.00 akuyithiphu. Kuzoba imalini ukuthumela izimpahla?	29	$11	"Answer only and the answer should only contain integers. 
URory wathenga ukudla okuwu 2 ngo $7.50 ngayinye futhi namakhekhe awu 2 ngo $1.00 ngayinye ukuyithumela. Kuno 20% wokuthumela impahla owengezwa ngesikhathi sewuqedela nemali engango $5.00 akuyithiphu. Kuzoba imalini ukuthumela izimpahla?
"
UMark ubhale inhlololwazi izolo ebeyikade inemibuzo ewu 75. Uyiqede inhlololwazi ngokuphuthuma okukhomba ukuthi uphendule imibuzo ewu 5 ngehora. Namhlanje, ubhale enye inhlololwazi eno 100 imibuzo ngendlela efanani.  Uma uMark ekade enamahora awu 8 ukuthi aqede inhlololwazi futhi enamahora awu 6 ukuqeda eyesibili, mingaki imibuzo ayishiye engayiphendulanga?	105	35	"Answer only and the answer should only contain integers. 
UMark ubhale inhlololwazi izolo ebeyikade inemibuzo ewu 75. Uyiqede inhlololwazi ngokuphuthuma okukhomba ukuthi uphendule imibuzo ewu 5 ngehora. Namhlanje, ubhale enye inhlololwazi eno 100 imibuzo ngendlela efanani.  Uma uMark ekade enamahora awu 8 ukuthi aqede inhlololwazi futhi enamahora awu 6 ukuqeda eyesibili, mingaki imibuzo ayishiye engayiphendulanga?
"
Kumushini waswidi, kunowu 22 nangaphezulu ngokune kwenamba yama-pink gamballs njengama- blue gamballs. Uma ena 12 wama-blue gamballs mangaki apink akhona?	70	10	"Answer only and the answer should only contain integers. 
Kumushini waswidi, kunowu 22 nangaphezulu ngokune kwenamba yama-pink gamballs njengama- blue gamballs. Uma ena 12 wama-blue gamballs mangaki apink akhona?
"
Kwezingu 20 izimoto ezikhona eziqashisayo, ezingu 12 ziwumshini ozishintshayo izimoto, eziwu 4 zinamagiya izimoto. futhi ezinye izimoto ziyashintshwa zizishintshe. Ingakanani ingxenye yephesenti yezimoto ezishintshwayo zizishintshe futhi?	20	60	"Answer only and the answer should only contain integers. 
Kwezingu 20 izimoto ezikhona eziqashisayo, ezingu 12 ziwumshini ozishintshayo izimoto, eziwu 4 zinamagiya izimoto. futhi ezinye izimoto ziyashintshwa zizishintshe. Ingakanani ingxenye yephesenti yezimoto ezishintshwayo zizishintshe futhi?
"
Kunezinyosi eziwu 700 ezidlekeni. Ziphindaphindekile ukunezinyosi ezisebenzayo ukuneziyizingane zezinyosi, futhi kuneziphindeke kabili ukunezingane ukulinganiselwa kwezinyosikazi. Zingaki izinyosi ezisebenzayo ezikhona lana?	400	3	"Answer only and the answer should only contain integers. 
Kunezinyosi eziwu 700 ezidlekeni. Ziphindaphindekile ukunezinyosi ezisebenzayo ukuneziyizingane zezinyosi, futhi kuneziphindeke kabili ukunezingane ukulinganiselwa kwezinyosikazi. Zingaki izinyosi ezisebenzayo ezikhona lana?
"
UJordan udlala imidlala edividiyiwe amahora amabili njalo ngosuku. Ubenomsebenzi awenzayo okwesikhashana lapho ethola khona u$10 ngehora. Ingaba ngakanani imali angayithola uJordan ngesonto elilodwa uma esebenzise isikhathi semidlalo edividiyiweukuthi asebenze ukunokudlala?	140	480	"Answer only and the answer should only contain integers. 
UJordan udlala imidlala edividiyiwe amahora amabili njalo ngosuku. Ubenomsebenzi awenzayo okwesikhashana lapho ethola khona u$10 ngehora. Ingaba ngakanani imali angayithola uJordan ngesonto elilodwa uma esebenzise isikhathi semidlalo edividiyiweukuthi asebenze ukunokudlala?
"
UJohn uthenga ubisi ngo $2, amaqanda ngo $3, amaglubha awu $3, izinkomishi ngo $3, nama-roach traps ngo $4. Uma eno 10% wentela kwizinto ezingakona ukudla kubeyimalini okumubize yona?	16	220	"Answer only and the answer should only contain integers. 
UJohn uthenga ubisi ngo $2, amaqanda ngo $3, amaglubha awu $3, izinkomishi ngo $3, nama-roach traps ngo $4. Uma eno 10% wentela kwizinto ezingakona ukudla kubeyimalini okumubize yona?
"
UKim useqalile ngebhizinisi lakhe lokuglina indlu futhi wabala ukuthi ingakanani inzuzo azoyenza kubantu bakhe. Usenabantu abawu 3, kodwa ukhuluma nabahlanu ekungenzeka kube abantu bakhe futhi uzizwa enokuzithemba okuphelele ukuthi abafake ezibalweni zakhe. Umuzi ngamunye wabantu bakhe  uzodinga amabhodlela awu 2 e-bleach futhi nezindwangu zokuhlanza kube kuhle. Amabhodlela e-bleach abiza u$2 lilodwa futhi nezindwangu ezizobiza $5 ngayinye. Lezo izindleko zakhe. Ubala ukuthi umholo wakhe ngesonto elilodwa u$92. Inzuzo umehluko phakathi komholo nezindleko zonke ziphelele, ngakho ke imalini inzuzo, kumadola, ngabe uLucas uzouyenza njalo ngesonto? 	20	$26	"Answer only and the answer should only contain integers. 
UKim useqalile ngebhizinisi lakhe lokuglina indlu futhi wabala ukuthi ingakanani inzuzo azoyenza kubantu bakhe. Usenabantu abawu 3, kodwa ukhuluma nabahlanu ekungenzeka kube abantu bakhe futhi uzizwa enokuzithemba okuphelele ukuthi abafake ezibalweni zakhe. Umuzi ngamunye wabantu bakhe  uzodinga amabhodlela awu 2 e-bleach futhi nezindwangu zokuhlanza kube kuhle. Amabhodlela e-bleach abiza u$2 lilodwa futhi nezindwangu ezizobiza $5 ngayinye. Lezo izindleko zakhe. Ubala ukuthi umholo wakhe ngesonto elilodwa u$92. Inzuzo umehluko phakathi komholo nezindleko zonke ziphelele, ngakho ke imalini inzuzo, kumadola, ngabe uLucas uzouyenza njalo ngesonto? 
"
UJohn unama hektha awu 10 aphayinaphu endaweni. Kunowu-1000 wophayinaphu kwihektha ngayinye. UJohn engavuna ophayinaphu njalo emvakwezinyanga eziwu 3. Bangaki ophayinaphu uJohn angabavuna ngonyaka?	4000	11100	"Answer only and the answer should only contain integers. 
UJohn unama hektha awu 10 aphayinaphu endaweni. Kunowu-1000 wophayinaphu kwihektha ngayinye. UJohn engavuna ophayinaphu njalo emvakwezinyanga eziwu 3. Bangaki ophayinaphu uJohn angabavuna ngonyaka?
"
UJohnny uthatha amathoyizi phansi endlini. Ubeselahle ibhokisi eliyisethi le-lego elinezingcucu eziwu 500 phansi, futhi ezinye okunye bekuno 3 wobuningi ngaphezulu wezingcucu okudlula 500 ingcucu eyodwa, ezinye ziwu 1/4 wenamba yezingcucu. Zingaki izitini uJohnny azilandayo uma elanda onke amabhokisi e-lego?	2,125	2001	"Answer only and the answer should only contain integers. 
UJohnny uthatha amathoyizi phansi endlini. Ubeselahle ibhokisi eliyisethi le-lego elinezingcucu eziwu 500 phansi, futhi ezinye okunye bekuno 3 wobuningi ngaphezulu wezingcucu okudlula 500 ingcucu eyodwa, ezinye ziwu 1/4 wenamba yezingcucu. Zingaki izitini uJohnny azilandayo uma elanda onke amabhokisi e-lego?
"
UDebra uqaphe isidleke sezinyosi ukubona zingakanani izinyosi ezifikayo nezihambayo ngosuku. Ubona izinyosi eziwu 30 ziphuma esidlekeni ngamahora awu 6 okuqala, waphinda wabona eziwu 1/2 walezinyosi  zibuya emahoreni awu 6 alandela. Wabona eziphindeke kabili izinyosi ukunalezi azibone ziphuma esidlekeni zindiza zihamba emahoreni awu 6 . Futhi ezinye izinyosi zahamba ngaphambi kokuthi zingakabuyeli esidlekeni emahoreni awu 6. Zingaki izinyosi uDebra azibone zibuya emahoreni awu 6 adlulile osukwini?	75	12	"Answer only and the answer should only contain integers. 
UDebra uqaphe isidleke sezinyosi ukubona zingakanani izinyosi ezifikayo nezihambayo ngosuku. Ubona izinyosi eziwu 30 ziphuma esidlekeni ngamahora awu 6 okuqala, waphinda wabona eziwu 1/2 walezinyosi  zibuya emahoreni awu 6 alandela. Wabona eziphindeke kabili izinyosi ukunalezi azibone ziphuma esidlekeni zindiza zihamba emahoreni awu 6 . Futhi ezinye izinyosi zahamba ngaphambi kokuthi zingakabuyeli esidlekeni emahoreni awu 6. Zingaki izinyosi uDebra azibone zibuya emahoreni awu 6 adlulile osukwini?
"
UBrittany nomama wakhe baya emuyuziyemu. Imali yokungena u$12 kubantu abadala kanti u$10 izingane. Umama kaBrittany wakhokhela ithikithi lengane eyi 1 nethikithi lomuntu omudala oyi 1. Uma ethola u$8 ushintshi, Imalini imali, kumadola, akhokhe ngayo kumdayisi?	30	1	"Answer only and the answer should only contain integers. 
UBrittany nomama wakhe baya emuyuziyemu. Imali yokungena u$12 kubantu abadala kanti u$10 izingane. Umama kaBrittany wakhokhela ithikithi lengane eyi 1 nethikithi lomuntu omudala oyi 1. Uma ethola u$8 ushintshi, Imalini imali, kumadola, akhokhe ngayo kumdayisi?
"
UCharlie unabangani abaphindeke kathathu ku-Facebook ukunabaDorothy. UJames unabaphindeke kane ku-Facebook  ukunabaDorothy. Uma uCharlie enabangani abawu 12 ku-Facebook, bangaki abangani baJames anabo ku-Facebook?	16	1	"Answer only and the answer should only contain integers. 
UCharlie unabangani abaphindeke kathathu ku-Facebook ukunabaDorothy. UJames unabaphindeke kane ku-Facebook  ukunabaDorothy. Uma uCharlie enabangani abawu 12 ku-Facebook, bangaki abangani baJames anabo ku-Facebook?
"
USteve noTim baketha ukuqhudelana bebone ubani ozofika kuqala ekhaya ebuya esikoleni. USteve uhlala  buqamama ukunoTim, ngakho ke uvumelekile ukuhamba ngebhayisekili. USteve uhlala kumamayela awu 3 uma usuka esikoleni futhi ibhayisekili lingu 440 wezinyawo ngeminute. UTim uhlala amamayela awu 2 ukusuka esikoleni. Uma uTim angakwazi ukuhamba nge-skateboard ngo 264 ububanzi bezinyawo ngeminithi, ozowina uzolinda isikhathi esingakanani ekhaya ngaphambi kokuthi ozohlulwa aqede umqudelwano?	4	12	"Answer only and the answer should only contain integers. 
USteve noTim baketha ukuqhudelana bebone ubani ozofika kuqala ekhaya ebuya esikoleni. USteve uhlala  buqamama ukunoTim, ngakho ke uvumelekile ukuhamba ngebhayisekili. USteve uhlala kumamayela awu 3 uma usuka esikoleni futhi ibhayisekili lingu 440 wezinyawo ngeminute. UTim uhlala amamayela awu 2 ukusuka esikoleni. Uma uTim angakwazi ukuhamba nge-skateboard ngo 264 ububanzi bezinyawo ngeminithi, ozowina uzolinda isikhathi esingakanani ekhaya ngaphambi kokuthi ozohlulwa aqede umqudelwano?
"
UShawnda waqoka ukuthi izingane ezingomakhelwane zingakusebenzisa ukufuthwa kwawo. Wakhetha ukuthi indlela yokubiza kube ithayi. Ithayi lilinye libiza u$25 wamasenti ekufutheni. Ngosuku lokuqala, abantu abawu 5 bamabhayisekili bafika ukuzofutha amathayi omabili. abathathu bafika bezofutha onke amathayi abo. Ekugcineni, oyedwa wafika nelinesondo elilodwa ibhayisekili. Mangaki amadola awenzile ngalolo suku?	5	155	"Answer only and the answer should only contain integers. 
UShawnda waqoka ukuthi izingane ezingomakhelwane zingakusebenzisa ukufuthwa kwawo. Wakhetha ukuthi indlela yokubiza kube ithayi. Ithayi lilinye libiza u$25 wamasenti ekufutheni. Ngosuku lokuqala, abantu abawu 5 bamabhayisekili bafika ukuzofutha amathayi omabili. abathathu bafika bezofutha onke amathayi abo. Ekugcineni, oyedwa wafika nelinesondo elilodwa ibhayisekili. Mangaki amadola awenzile ngalolo suku?
"
UCarl uthenga amaphakethe awu 6 amakhekhe. Iphakethe ngalinye linayisithupha amakhekhe phakathi. Ikhekhe ngalinye libiza $0.10. Mungakanani ushintshi awutholayo uCarl uma ekhokha ngo$10?	4	5	"Answer only and the answer should only contain integers. 
UCarl uthenga amaphakethe awu 6 amakhekhe. Iphakethe ngalinye linayisithupha amakhekhe phakathi. Ikhekhe ngalinye libiza $0.10. Mungakanani ushintshi awutholayo uCarl uma ekhokha ngo$10?
"
UDave wathenga iphakethe elikhulu lamazambane athosiwe futhi wadla ayishumi nane ngaphambi kokuthi inyoni elambile i-Seagull intshontshe iphakethe ezandleni zakhe. Ngesikhathi i-seagull ifika, wabhodla phansi uhafu wenani lamazambane athosiwe ukunalawo adliwe uDave. Futhi amajuba amathathu anuhlupha washiya ukudla, ijuba ngalinye ladla amathathu amazambane athosiwe. Ngokuhamba kwesikhathi, i-raccoon yantshontsha okubili kokuthathu kwamazambane athosiwe abesele. Izintuthane zathwala amazambane athosiwe, zashiya amahlanu ngemuva. Mangakanani amazambane athosiwe ayesephaketheni elathengwa uDave?	48	7	"Answer only and the answer should only contain integers. 
UDave wathenga iphakethe elikhulu lamazambane athosiwe futhi wadla ayishumi nane ngaphambi kokuthi inyoni elambile i-Seagull intshontshe iphakethe ezandleni zakhe. Ngesikhathi i-seagull ifika, wabhodla phansi uhafu wenani lamazambane athosiwe ukunalawo adliwe uDave. Futhi amajuba amathathu anuhlupha washiya ukudla, ijuba ngalinye ladla amathathu amazambane athosiwe. Ngokuhamba kwesikhathi, i-raccoon yantshontsha okubili kokuthathu kwamazambane athosiwe abesele. Izintuthane zathwala amazambane athosiwe, zashiya amahlanu ngemuva. Mangakanani amazambane athosiwe ayesephaketheni elathengwa uDave?
"
Ngomsombuluko, Lwesithathu, nangoLwesihlanu, abafundi basekholeji UKimo unabathathu ngehora eliyi 1 njalo ngosuku okufundisa. NgoLwesibili nangoLwesine, unamahora amabili okufundisa ngosuku olulodwa. Nge-semester, kunamasonto awu 16 esikole. Kuwo onke ama-semester, mangaki amahora uKimo awasebenzisa efunda emakilasini?	272	96	"Answer only and the answer should only contain integers. 
Ngomsombuluko, Lwesithathu, nangoLwesihlanu, abafundi basekholeji UKimo unabathathu ngehora eliyi 1 njalo ngosuku okufundisa. NgoLwesibili nangoLwesine, unamahora amabili okufundisa ngosuku olulodwa. Nge-semester, kunamasonto awu 16 esikole. Kuwo onke ama-semester, mangaki amahora uKimo awasebenzisa efunda emakilasini?
"
UBill ubhaka imiqulu ewu 300, ama-chocolate croissants awu 120, nama-baguettas awu 60 njalo ngosuku. Umqulu uwodwa ungango 4 wama-inchesubude, i-croissant ngayinye iwu 6 wama-inches ubude, futhi i-baguette ingangezinyawo ezimbili ubude. Uma uBilly ebeka konke akubhakile ekugcineni kokunye, kuzoba kude ngangezinyawo ezingaki? 	280	2	"Answer only and the answer should only contain integers. 
UBill ubhaka imiqulu ewu 300, ama-chocolate croissants awu 120, nama-baguettas awu 60 njalo ngosuku. Umqulu uwodwa ungango 4 wama-inchesubude, i-croissant ngayinye iwu 6 wama-inches ubude, futhi i-baguette ingangezinyawo ezimbili ubude. Uma uBilly ebeka konke akubhakile ekugcineni kokunye, kuzoba kude ngangezinyawo ezingaki? 
"
Umgcini wezilwane uphakela izinkawu ezu. Uthenga bonke obhanana emafamu asemakhaya njalo ezinyangeni ezimbili. Uma izinkawu zidinga ubhanana owu 200, amagorila adinga owu 400 ubhanana, izimfene zidinge owu 100 ubhanana njalo ezinyangeni ezimbili, bangaki obhanana abadingayo ukubathenga abazomulonda izinyanga eziwu 2?	1400	1100	"Answer only and the answer should only contain integers. 
Umgcini wezilwane uphakela izinkawu ezu. Uthenga bonke obhanana emafamu asemakhaya njalo ezinyangeni ezimbili. Uma izinkawu zidinga ubhanana owu 200, amagorila adinga owu 400 ubhanana, izimfene zidinge owu 100 ubhanana njalo ezinyangeni ezimbili, bangaki obhanana abadingayo ukubathenga abazomulonda izinyanga eziwu 2?
"
UBlake noKelly bayaqhudelana bafuna ukubona ubani kakhulu ku 15 wamaminithi. Bakhetha ukugijima enkundleni yebhola ewu 100 ubude bamamitha. UBlake ugijima uya phambili izikhathi eziwu 15. UKelly ugijima uyaphambili nasemuva kanye, futhi wakhetha ukuthi akasafuni ukugijima eduze kukaBlake, wabe eseqala egijima u40 wamamitha kulayini eya emuva. Wenza lokhu izikhathi eziwu 34. Kuhluke kangakanani indlela loyo onqobile ayigijimile ukunaloyo ohluliwe?	80	11	"Answer only and the answer should only contain integers. 
UBlake noKelly bayaqhudelana bafuna ukubona ubani kakhulu ku 15 wamaminithi. Bakhetha ukugijima enkundleni yebhola ewu 100 ubude bamamitha. UBlake ugijima uya phambili izikhathi eziwu 15. UKelly ugijima uyaphambili nasemuva kanye, futhi wakhetha ukuthi akasafuni ukugijima eduze kukaBlake, wabe eseqala egijima u40 wamamitha kulayini eya emuva. Wenza lokhu izikhathi eziwu 34. Kuhluke kangakanani indlela loyo onqobile ayigijimile ukunaloyo ohluliwe?
"
URaphael uhambe eyothenga izinto zesikole. Wathenga amapeni awu 4 abiza u$1.5 lilodwa, amabhuku amanothi awu 2 abiza $4 ngalinye, wathenga amaphepha anemigqa eyibhodi abiza $20 ngalinye. URaphael usebenzise imali engakanani kuzo zonke izinto?	34	35	"Answer only and the answer should only contain integers. 
URaphael uhambe eyothenga izinto zesikole. Wathenga amapeni awu 4 abiza u$1.5 lilodwa, amabhuku amanothi awu 2 abiza $4 ngalinye, wathenga amaphepha anemigqa eyibhodi abiza $20 ngalinye. URaphael usebenzise imali engakanani kuzo zonke izinto?
"
UFinn wabukela onoshobishobi abawu 11 bebhukuda echibini. Ngokuphazima ubona eziwu 6 ziphuma ekucasheni ngaphansi komnduze, wabe esebona eziwu 2 ngaphansi kwamatshe zicashile. Bangaki onoshobishobi uFinn ababona echibini manje?	15	5	"Answer only and the answer should only contain integers. 
UFinn wabukela onoshobishobi abawu 11 bebhukuda echibini. Ngokuphazima ubona eziwu 6 ziphuma ekucasheni ngaphansi komnduze, wabe esebona eziwu 2 ngaphansi kwamatshe zicashile. Bangaki onoshobishobi uFinn ababona echibini manje?
"
Ithangi lamanzi lijule ngangezinyawo eziwu 7 ngoMsombuluko. NgoLwesibili, ithangi lamanzi linyukile okungangezinyawo eziwu 7. Ngolwesithathu, ukujula kwamanzi kuwokubili kokuthathu kokwangoLwesibili. Lijule kangakanani ithangi lamanzi ngoLwesithathu?	16	12	"Answer only and the answer should only contain integers. 
Ithangi lamanzi lijule ngangezinyawo eziwu 7 ngoMsombuluko. NgoLwesibili, ithangi lamanzi linyukile okungangezinyawo eziwu 7. Ngolwesithathu, ukujula kwamanzi kuwokubili kokuthathu kokwangoLwesibili. Lijule kangakanani ithangi lamanzi ngoLwesithathu?
"
U-Anakin noLocsin baye ebhishi namuhla. U-Anakin uthole i-starfish eziwu 10, namahhashi amanzi awu 6, nama-clownfish awu 3.  Ngaleyonkathi uLocsin ubambe ezincane ngeziwu 5 ukunezika Anakin, amahhashi amanzi abemancane ngawu 3 ukunawa Anakin, nama-clownfish amaningi ngawu 2 ukunawa Anakin. Bakwazi ukubamba ofishi abangaki?	32	4	"Answer only and the answer should only contain integers. 
U-Anakin noLocsin baye ebhishi namuhla. U-Anakin uthole i-starfish eziwu 10, namahhashi amanzi awu 6, nama-clownfish awu 3.  Ngaleyonkathi uLocsin ubambe ezincane ngeziwu 5 ukunezika Anakin, amahhashi amanzi abemancane ngawu 3 ukunawa Anakin, nama-clownfish amaningi ngawu 2 ukunawa Anakin. Bakwazi ukubamba ofishi abangaki?
"
Uma izikhwama zezimabuli zibiza u$20 futhi nenani lizonyuka ngo 20% layo langempela njalo ezinyangeni ezimbili, Zingabiza malini izikhwama zama mabuli emvakwezinyanga eziwu 36?	92	26211	"Answer only and the answer should only contain integers. 
Uma izikhwama zezimabuli zibiza u$20 futhi nenani lizonyuka ngo 20% layo langempela njalo ezinyangeni ezimbili, Zingabiza malini izikhwama zama mabuli emvakwezinyanga eziwu 36?
"
Ekameleni, kunamathoyizi ahlukene: izimoto ezibovu eziwu 5, ama-action figures awu 3, nonodoli. Unodoli ubiza ngokufanayo nama-action figures awu 3 futhi nemoto ebovu eyodwa ibiza $4. Imalini inani lamathoyizi ewonke, kwinani lama-action figures awu $5?	50	15	"Answer only and the answer should only contain integers. 
Ekameleni, kunamathoyizi ahlukene: izimoto ezibovu eziwu 5, ama-action figures awu 3, nonodoli. Unodoli ubiza ngokufanayo nama-action figures awu 3 futhi nemoto ebovu eyodwa ibiza $4. Imalini inani lamathoyizi ewonke, kwinani lama-action figures awu $5?
"
UJackie uzama ukwenza isinqumo izintela zakhe ngokwakhe noma aqashe i-accountant. Uma ezenzela yena intela, uzokwazi ukwenza amahora awu 3 amancane emsebenzini ezimele, ukuhlukana no$35  ngehora emalini ongayitholanga. I-accountant ibiza u$90. Imalini ngaphezulu azoba nayo uma eqasha i-accountant?	15	55	"Answer only and the answer should only contain integers. 
UJackie uzama ukwenza isinqumo izintela zakhe ngokwakhe noma aqashe i-accountant. Uma ezenzela yena intela, uzokwazi ukwenza amahora awu 3 amancane emsebenzini ezimele, ukuhlukana no$35  ngehora emalini ongayitholanga. I-accountant ibiza u$90. Imalini ngaphezulu azoba nayo uma eqasha i-accountant?
"
Ngosuku lokuzalwa luka 30, u-Elvira wakhetha ikhompuyutha entsha enezinsiza eziningi njengesipho. Unemali engango $1500 abanikele ngayo bewumndeni futhi ucabange ukuthi uzogcina imali encane ukuthi akwazi ukuthenga ingubo. Uya kwisitolo samakhompuyutha futhi wakhetha umshini obiza u€1090 onesi-screen, i-keyboard kanye ne-mouse. Uthatha nama-scanner  ngo €157, ne-CD burner ebiza €74 kanye nephrinta ngo €102. Imalini ezosala ukuthi athenge izimpahla?	77	257	"Answer only and the answer should only contain integers. 
Ngosuku lokuzalwa luka 30, u-Elvira wakhetha ikhompuyutha entsha enezinsiza eziningi njengesipho. Unemali engango $1500 abanikele ngayo bewumndeni futhi ucabange ukuthi uzogcina imali encane ukuthi akwazi ukuthenga ingubo. Uya kwisitolo samakhompuyutha futhi wakhetha umshini obiza u€1090 onesi-screen, i-keyboard kanye ne-mouse. Uthatha nama-scanner  ngo €157, ne-CD burner ebiza €74 kanye nephrinta ngo €102. Imalini ezosala ukuthi athenge izimpahla?
"
Omakhelwane baSandra bamunikeza obhasikidi bamaqanda abawu 9 ngaso sonke isikhathi uma ebagadele izingane. Ukwenza i-Spanish flan, udinga amaqanda amathathu. Uma uSandra ethunywe ukuthi  ukuthi enze ama-spanish flan awu 15 enzela ukuthola imali esikoleni, kumele kube izikhathi ezingaki uSandra ekumele agade ngazo ingane?	5	405	"Answer only and the answer should only contain integers. 
Omakhelwane baSandra bamunikeza obhasikidi bamaqanda abawu 9 ngaso sonke isikhathi uma ebagadele izingane. Ukwenza i-Spanish flan, udinga amaqanda amathathu. Uma uSandra ethunywe ukuthi  ukuthi enze ama-spanish flan awu 15 enzela ukuthola imali esikoleni, kumele kube izikhathi ezingaki uSandra ekumele agade ngazo ingane?
"
USelth uphindeke kabili ubudala njengoBrooke. Eminyakeni ewu 2, isamba seminyaka yabo sizoba u28. Mingaki iminyaka kaSeth?	16	26	"Answer only and the answer should only contain integers. 
USelth uphindeke kabili ubudala njengoBrooke. Eminyakeni ewu 2, isamba seminyaka yabo sizoba u28. Mingaki iminyaka kaSeth?
"
UJimmy uno$2 ngaphezu kwemali uEthel anayo. Uma u-Ethel eno $8, uJimmy unamalini?	18	10	"Answer only and the answer should only contain integers. 
UJimmy uno$2 ngaphezu kwemali uEthel anayo. Uma u-Ethel eno $8, uJimmy unamalini?
"
UPancho uhamba amamayela awu 20 ngosuku. Ngaphandle kwezimpelasonto lapho ehamba khona amamayela awu 10. Uhamba amamayela amangaki ngesonto elilodwa?	120	10	"Answer only and the answer should only contain integers. 
UPancho uhamba amamayela awu 20 ngosuku. Ngaphandle kwezimpelasonto lapho ehamba khona amamayela awu 10. Uhamba amamayela amangaki ngesonto elilodwa?
"
