premise	hypothesis	label	opus	prompt
Hirmaattonni %80 dandeettii waldiddaa furuu dabaluu ni gabaasu.	Hirmaattota keessaa parsentaa afurtama qofatu dandeettii waldhabdee furuu dabaluu isaanii dubbatu.	contradiction	"[TextBlock(text='Kuni kontiraadikishinii dha. Pireemisiin ""%80 hirmaattonni dandeettii waldiddaa furuu dabaluu gabaasu"" jedha, kunis ""hirmaattota keessaa %40 qofatu dandeettii waldhabdee furuu dabaluu isaanii dubbatu"" kan jedhu hipoteesisii wajjin wal-dhabdee qaba.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Hirmaattonni %80 dandeettii waldiddaa furuu dabaluu ni gabaasu.\nHypothesis: Hirmaattota keessaa parsentaa afurtama qofatu dandeettii waldhabdee furuu dabaluu isaanii dubbatu.\nIs this an entailment, contradiction, or neutral?'}]}]
Hirmaattonni %80 dandeettii waldiddaa furuu dabaluu ni gabaasu.	Hirmaattonni dhuunfaa 100 ol turan.	neutral	"[TextBlock(text=""Deebiin kana 'neutral' dha. Sababni isaas:\n\nPremise keessatti hirmaattonni %80 dandeettii waldiddaa furuu dabaluu gabaasuu ibsameera. Garuu lakkoofsi hirmaattotaa hin ibsamne.\n\nHypothesis keessatti hirmaattonni 100 ol turan jedha. \n\nHaa ta'u malee, premisiin lakkoofsa hirmaattotaa hin ibsitu. Kanaafuu premisii fi hypothesis gidduutti walitti bu'iinsa ykn wal-deeggarsi hin jiru. Deebiin isaa 'neutral' ta'a."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Hirmaattonni %80 dandeettii waldiddaa furuu dabaluu ni gabaasu.\nHypothesis: Hirmaattonni dhuunfaa 100 ol turan.\nIs this an entailment, contradiction, or neutral?'}]}]
Maaloo gara tarree arjoomtoota keenyaa dogongora ta'eetti hin lixiinaa.	Osoo arjooma dhiiftan qaanii ta'a.	entailment	"[TextBlock(text=""Kuni kan agarsiisu waliigaltee (entailment) akka ta'e mul'isa. Waliigalteen kun kan mul'atu:\n\nPremise: Maaloo gara tarree arjoomtoota keenyaa dogongora ta'eetti hin lixiinaa. \nKuni kan agarsiisu, arjoomni dogongora akka ta'e.\n\nHypothesis: Osoo arjooma dhiiftan qaanii ta'a.\nKuni immoo, yoo arjooma dogongora ta'e dhiiftan qaanii akka ta'u agarsiisa. \n\nKanaafuu, premisiin hypothesisiin kan waliin galu waan ta'eef, deebiin isaas waliigaltee (entailment) ta'a."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Maaloo gara tarree arjoomtoota keenyaa dogongora ta'eetti hin lixiinaa.\nHypothesis: Osoo arjooma dhiiftan qaanii ta'a.\nIs this an entailment, contradiction, or neutral?""}]}]"
Maaloo gara tarree arjoomtoota keenyaa dogongora ta'eetti hin lixiinaa.	Tarreen arjoomtoota keenyaa darbanii addunyaan akka ilaaltuuf maxxanfama, kanaaf na amanaa, akkasitti qaana'uu hin barbaaddan!	neutral	"[TextBlock(text=""Kana irratti hundaa'uun, kaayyoon hiikaa kana akka ta'e hubachuun danda'ama:\n\nPremise: Maaloo gara tarree arjoomtoota keenyaa dogongora ta'eetti hin lixiinaa.\nHiika: Tarree arjoomtoota keenyaa sirriitti qopheessuu qabna, dogongora ta'e akka hin ta'neef.\n\nHypothesis: Tarreen arjoomtoota keenyaa darbanii addunyaan akka ilaaltuuf maxxanfama, kanaaf na amanaa, akkasitti qaana'uu hin barbaaddan!\nHiika: Tarreen arjoomtoota keenyaa addunyaaf ni maxxanfama, kanaafuu sirriitti hojjechuu qabna, dogongora ta'uu hin barbaannu.\n\nPremise fi hypothesis waliin yoo madaallu, premise keessatti tarree arjoomtoota dogongora ta'e akka hin barbaachisne ibsameera. Hypothesis keessatti immoo tarreen arjoomtoota addunyaaf akka maxxanfamu waan ta'eef sirriitti hojjechuu akka qabnu ibsameera. \n\nKanaafuu, premise fi hypothesis wal-deeggaru (entailment). Lachuu keessattuu tarree arjoomtoota dogongora ta'e akka hin barbaachisne ibsameera."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Maaloo gara tarree arjoomtoota keenyaa dogongora ta'eetti hin lixiinaa.\nHypothesis: Tarreen arjoomtoota keenyaa darbanii addunyaan akka ilaaltuuf maxxanfama, kanaaf na amanaa, akkasitti qaana'uu hin barbaaddan!\nIs this an entailment, contradiction, or neutral?""}]}]"
Maaloo gara tarree arjoomtoota keenyaa dogongora ta'eetti hin lixiinaa.	Arjoomtoota hedduu qabna, kanaaf arjooma taasisuu dhiisaa.	contradiction	"[TextBlock(text='Kuni kontiraadikishinii dha. Pireemisiin ""arjoomtoota keenyaa dogongora ta\'eetti hin lixiinaa"" jedha, kunis arjoomtoota keenyaaf of eeggannoo gochuun barbaachisaa ta\'uu agarsiisa. Haa ta\'u malee, haaypoothesisiin ""arjoomtoota hedduu qabna, kanaaf arjooma taasisuu dhiisaa"" jedha, kunis arjoomtoota keenyaaf of eeggannoo gochuu hin barbaachisu jechuudha. Kanaafuu, pireemisii fi haayipoothesisiin walitti fufanii hin deeman.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Maaloo gara tarree arjoomtoota keenyaa dogongora ta'eetti hin lixiinaa.\nHypothesis: Arjoomtoota hedduu qabna, kanaaf arjooma taasisuu dhiisaa.\nIs this an entailment, contradiction, or neutral?""}]}]"
Nama kompiwuuteraa fi moodemii qabatee mooraa keenya dhufu kamiifuu mooraan keenya banama dha.	Namoonni mooraa argachuuf homaa hin barbaachisu.	contradiction	"[TextBlock(text='Kuni kontiraadikishiinii dha. Pireemisiin ""Nama kompiwuuteraa fi moodemii qabatee mooraa keenya dhufu kamiifuu mooraan keenya banama dha"" jedha, kunis nama mooraa argachuuf kompiwuuteraa fi moodemii qabaachuu qaba jechuu dha. Garuu, haaypooteesisiin ""Namoonni mooraa argachuuf homaa hin barbaachisu"" jedha. Kana jechuun pireemisii fi haayipooteesisiin walitti bu\'u.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Nama kompiwuuteraa fi moodemii qabatee mooraa keenya dhufu kamiifuu mooraan keenya banama dha.\nHypothesis: Namoonni mooraa argachuuf homaa hin barbaachisu.\nIs this an entailment, contradiction, or neutral?'}]}]
Nama kompiwuuteraa fi moodemii qabatee mooraa keenya dhufu kamiifuu mooraan keenya banama dha.	Namoonni mooraa keessa seenuuf kompuuteraa fi moodemii lamaanuu isaan barbaachisa.	entailment	"[TextBlock(text='Kun kontiraadikishiinii dha. Kaayyoon ""Nama kompiwuuteraa fi moodemii qabatee mooraa keenya dhufu kamiifuu mooraan keenya banama dha"" jechuun nama kompiwuuteraa fi moodemii qabatee dhufu kamiifuu mooraan banama ta\'uu agarsiisa. Garuu, hipoteesisiin ""Namoonni mooraa keessa seenuuf kompuuteraa fi moodemii lamaanuu isaan barbaachisa"" jechuun namni mooraa seenuuf lamaanuu qabaachuu akka qabu ibsa. Kanaafuu, kaayyoo fi hipoteesisiin wal-faalleessu.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Nama kompiwuuteraa fi moodemii qabatee mooraa keenya dhufu kamiifuu mooraan keenya banama dha.\nHypothesis: Namoonni mooraa keessa seenuuf kompuuteraa fi moodemii lamaanuu isaan barbaachisa.\nIs this an entailment, contradiction, or neutral?'}]}]
Nama kompiwuuteraa fi moodemii qabatee mooraa keenya dhufu kamiifuu mooraan keenya banama dha.	Namoonni yeroo gara mooraa seenan kompuuteraa fi moodemii isaanii qabatanii deemuu qabu, akka isaan qaqqabuuf.	neutral	"[TextBlock(text='Kuni kontiraadikishinii dha. Pireemisiin ""Nama kompiwuuteraa fi moodemii qabatee mooraa keenya dhufu kamiifuu mooraan keenya banama dha"" jechuun nama kamiyyuu kompiwuuteraa fi moodemii qabatee mooraa seenu hundaaf mooraan banamaa akka ta\'e agarsiisa. Garuu, haayipoothesisiin ""Namoonni yeroo gara mooraa seenan kompuuteraa fi moodemii isaanii qabatanii deemuu qabu, akka isaan qaqqabuuf"" jechuun namoonni hundi yeroo mooraa seenan kompiwuuteraa fi moodemii qabachuu akka qaban ibsa. Kuni pireemisiitiin wal faalessa, sababni isaas pireemisiin namoota muraasa qofaaf osoo hin taane, nama kamiifuu mooraan akka banamu ibsiti.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Nama kompiwuuteraa fi moodemii qabatee mooraa keenya dhufu kamiifuu mooraan keenya banama dha.\nHypothesis: Namoonni yeroo gara mooraa seenan kompuuteraa fi moodemii isaanii qabatanii deemuu qabu, akka isaan qaqqabuuf.\nIs this an entailment, contradiction, or neutral?'}]}]
Gurgurtaan tikkeettii fi galmeewwan miseensummaan maallaqa galchuun bara keenya guutuu dorgommii kana maallaqaan gargaaruu hin danda'u.	Hamma gurgurtaa tikkeettii qabnutti bara guutuu keenya faayinaansiidhaan deeggaramna.	contradiction	"[TextBlock(text='Kuni kontiraadikshiniidha. Pireemisiin ""Gurgurtaan tikkeettii fi galmeewwan miseensummaan maallaqa galchuun bara keenya guutuu dorgommii kana maallaqaan gargaaruu hin danda\'u"" jedha, kunis gurgurtaan tikkeettii fi galmeewwan miseensummaa bara guutuu dorgommii kana faayinaansiidhaan gargaaruu akka hin dandeenye agarsiisa. Haa ta\'u malee, haayipotesisiin ""Hamma gurgurtaa tikkeettii qabnutti bara guutuu keenya faayinaansiidhaan deeggaramna"" jedha, kunis gurgurtaan tikkeettii bara guutuu dorgommii kana faayinaansiidhaan akka gargaaru agarsiisa. Kanaafuu, pireemisii fi haayipotesisiin walitti bu\'anii jiru.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Gurgurtaan tikkeettii fi galmeewwan miseensummaan maallaqa galchuun bara keenya guutuu dorgommii kana maallaqaan gargaaruu hin danda'u.\nHypothesis: Hamma gurgurtaa tikkeettii qabnutti bara guutuu keenya faayinaansiidhaan deeggaramna.\nIs this an entailment, contradiction, or neutral?""}]}]"
Gurgurtaan tikkeettii fi galmeewwan miseensummaan maallaqa galchuun bara keenya guutuu dorgommii kana maallaqaan gargaaruu hin danda'u.	Barri dorgommii keenya guutuun maallaqaan gargaaruuf waan caalu fedha, ergasii gurgurtaa tikkeettii fi maallaqa galchuu qofa.	entailment	"[TextBlock(text='Kuni kontiraadikshiniidha. Pireemisiin ""Gurgurtaan tikkeettii fi galmeewwan miseensummaan maallaqa galchuun bara keenya guutuu dorgommii kana maallaqaan gargaaruu hin danda\'u"" jedha. Garuu, haaypoothesisiin ""Barri dorgommii keenya guutuun maallaqaan gargaaruuf waan caalu fedha, ergasii gurgurtaa tikkeettii fi maallaqa galchuu qofa"" jedha. Kuni pireemisiif kontiraadikshiniidha.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Gurgurtaan tikkeettii fi galmeewwan miseensummaan maallaqa galchuun bara keenya guutuu dorgommii kana maallaqaan gargaaruu hin danda'u.\nHypothesis: Barri dorgommii keenya guutuun maallaqaan gargaaruuf waan caalu fedha, ergasii gurgurtaa tikkeettii fi maallaqa galchuu qofa.\nIs this an entailment, contradiction, or neutral?""}]}]"
Gurgurtaan tikkeettii fi galmeewwan miseensummaan maallaqa galchuun bara keenya guutuu dorgommii kana maallaqaan gargaaruu hin danda'u.	Gurgurtaan tikkeettii fi maallaqa galchuu baasii faayinaansii bara keenya guutuuf %70 qofa uwwisa.	neutral	"[TextBlock(text='Kuni kontiraadikshiniidha. Pireemisiin ""gurgurtaan tikkeettii fi galmeewwan miseensummaan maallaqa galchuun bara keenya guutuu dorgommii kana maallaqaan gargaaruu hin danda\'u"" jedha, kunis gurgurtaan tikkeettii fi maallaqa galchuu baasii faayinaansii bara guutuuf gahaa akka hin taane agarsiisa. Garuu, haayipotesisiin ""gurgurtaan tikkeettii fi maallaqa galchuu baasii faayinaansii bara keenya guutuuf %70 qofa uwwisa"" jedha, kunis gurgurtaan tikkeettii fi maallaqa galchuu baasii faayinaansii bara guutuuf harka %70 akka uwwisu agarsiisa. Kanaafuu, pireemisii fi haayipotesisiin wal-faallessu.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Gurgurtaan tikkeettii fi galmeewwan miseensummaan maallaqa galchuun bara keenya guutuu dorgommii kana maallaqaan gargaaruu hin danda'u.\nHypothesis: Gurgurtaan tikkeettii fi maallaqa galchuu baasii faayinaansii bara keenya guutuuf %70 qofa uwwisa.\nIs this an entailment, contradiction, or neutral?""}]}]"
GAHINSOONNI HAARAAN KENNAAN HUNDI GARAAGARTEE NI UUUMA.	Kennaan marti galmaa’ee barruu keenyaan baatii baatiin ni beeksifama.	neutral	"[TextBlock(text=""Kana deebisuu hin danda'u, sababni isaas premise fi hypothesis Afaan Oromootiin barreeffamaniiru. Afaanota biroo hiikkuu hin danda'u. Afaan Ingiliffaa qofa nan hubadha. Premise fi hypothesis Afaan Ingiliffaatiin yoo naaf barreessitan deebii sirrii ta'e kennuuf nan yaala."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: GAHINSOONNI HAARAAN KENNAAN HUNDI GARAAGARTEE NI UUUMA.\nHypothesis: Kennaan marti galmaa’ee barruu keenyaan baatii baatiin ni beeksifama.\nIs this an entailment, contradiction, or neutral?'}]}]
GAHINSOONNI HAARAAN KENNAAN HUNDI GARAAGARTEE NI UUUMA.	Kennaan kennamu marti waan ta'eef heerregama.	entailment	[TextBlock(text='Based on the limited information provided in Afaan Oromoo, this appears to be a neutral relationship between the premise and hypothesis. The premise states that every gift given has a distinction or difference. The hypothesis says that a gift is valued because it is given to a guest. While these statements are generally related to the topic of gifts, the premise does not directly entail or contradict the hypothesis. More context would be needed to determine a stronger logical relationship between the two sentences.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: GAHINSOONNI HAARAAN KENNAAN HUNDI GARAAGARTEE NI UUUMA.\nHypothesis: Kennaan kennamu marti waan ta'eef heerregama.\nIs this an entailment, contradiction, or neutral?""}]}]"
GAHINSOONNI HAARAAN KENNAAN HUNDI GARAAGARTEE NI UUUMA.	Kennaa doolaara 100 ol qofatu jijjiirama fida.	contradiction	"[TextBlock(text='Kuni garaagartee (neutral) dha. Kaayyoon ""GAHINSOONNI HAARAAN KENNAAN HUNDI GARAAGARTEE NI UUUMA"" jedhu waa\'ee kennaa haaraa hundaa dubbata, garuu kennaa doolaara 100 ol qofa irratti hin xiyyeeffatu. Kanaafuu, kaayyoon sun yaada hypothesis keessatti ibsame hin cimsu ykn hin faallessu.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: GAHINSOONNI HAARAAN KENNAAN HUNDI GARAAGARTEE NI UUUMA.\nHypothesis: Kennaa doolaara 100 ol qofatu jijjiirama fida.\nIs this an entailment, contradiction, or neutral?'}]}]
Galma keenya $365,000 bira ga'uuf hiriyyootaa fi maamiloota akka keessanii irraa argachuu keenya dura karaa dheeraa qabna.	Galmi maallaqa keenyaa doolaara kuma 300 ol ta'a.	entailment	"[TextBlock(text=""Kuni entailment dha. Premise keessatti, galmi keenya $365,000 akka ta'e ibsameera. Hypothesis keessatti immoo galmi maallaqa keenyaa doolaara kuma 300 ol akka ta'u ibsameera. $365,000 jechuun doolaara kuma 300 ol waan ta'uuf, premisiin hypothesis kana ni cimsa (entails)."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Galma keenya $365,000 bira ga'uuf hiriyyootaa fi maamiloota akka keessanii irraa argachuu keenya dura karaa dheeraa qabna.\nHypothesis: Galmi maallaqa keenyaa doolaara kuma 300 ol ta'a.\nIs this an entailment, contradiction, or neutral?""}]}]"
Galma keenya $365,000 bira ga'uuf hiriyyootaa fi maamiloota akka keessanii irraa argachuu keenya dura karaa dheeraa qabna.	Dhugumatti galma maallaqa keenyaa dachaa sadiin guddisuuf abdii qabna.	neutral	"[TextBlock(text=""Kana irratti hundaa'uun, kaayyoon keenya galma ga'uuf karaa dheeraa akka qabnuu fi galma maallaqa keenyaa dachaa sadiin guddisuuf abdii akka hin qabne mul'isa. Kanaafuu, premise fi hypothesis gidduutti contradiction (falmu) jira."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Galma keenya $365,000 bira ga'uuf hiriyyootaa fi maamiloota akka keessanii irraa argachuu keenya dura karaa dheeraa qabna.\nHypothesis: Dhugumatti galma maallaqa keenyaa dachaa sadiin guddisuuf abdii qabna.\nIs this an entailment, contradiction, or neutral?""}]}]"
Galma keenya $365,000 bira ga'uuf hiriyyootaa fi maamiloota akka keessanii irraa argachuu keenya dura karaa dheeraa qabna.	Maallaqa ilaalchisee ulaagaa madaallii hin qabnu.	contradiction	"[TextBlock(text='Kuni kan agarsiisu hariiroo giddugaleessa (neutral) dha. Waliigalteen ""Galma keenya $365,000 bira ga\'uuf hiriyyootaa fi maamiloota akka keessanii irraa argachuu keenya dura karaa dheeraa qabna"" jedhu, maallaqa argachuuf hanga ammaa hojii hedduu hojjechuu akka qaban ibsa. Garuu, kana gochuuf ulaagaa madaallii qabaachuu ykn dhiisuu isaanii hin ibsu. Kanaafuu, waliigalteen hypothesis ""Maallaqa ilaalchisee ulaagaa madaallii hin qabnu"" jedhu irratti homaa hin ibsu (entail) ykn hin faallessu (contradict).', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Galma keenya $365,000 bira ga'uuf hiriyyootaa fi maamiloota akka keessanii irraa argachuu keenya dura karaa dheeraa qabna.\nHypothesis: Maallaqa ilaalchisee ulaagaa madaallii hin qabnu.\nIs this an entailment, contradiction, or neutral?""}]}]"
Kilinikiin Hojii Siivilii keenya waggoota baay'eedhaaf kan hojjete yoo ta’u, dhiheenya kana Kilinika Ittisa yakkaa idaanee jirra.	Kilinikiin Hojii Siiviilii keenyaa waggoota saddeetiif dalagaa ture.	neutral	"[TextBlock(text='Kuni kan wal-dhabuu (contradiction) dha. Waliigalteen ""Kilinikiin Hojii Siivilii keenya waggoota baay\'eedhaaf kan hojjete"" jedha, kunis waggaa 8 ol ta\'uu kan agarsiisu yoo ta\'u, yaadni garuu ""Kilinikiin Hojii Siiviilii keenyaa waggoota saddeetiif dalagaa ture"" jechuun waggaa 8f qofa akka hojjete ibsa. Kanaafuu, waliigalteen fi yaadni wal-dhabuu agarsiisu.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Kilinikiin Hojii Siivilii keenya waggoota baay'eedhaaf kan hojjete yoo ta’u, dhiheenya kana Kilinika Ittisa yakkaa idaanee jirra.\nHypothesis: Kilinikiin Hojii Siiviilii keenyaa waggoota saddeetiif dalagaa ture.\nIs this an entailment, contradiction, or neutral?""}]}]"
Kilinikiin Hojii Siivilii keenya waggoota baay'eedhaaf kan hojjete yoo ta’u, dhiheenya kana Kilinika Ittisa yakkaa idaanee jirra.	Kilinikiin Hojii Siivilii keenyaa baatii dhufu waggaa guutuu jalqaba isaa hojiirra ture kabajata.	contradiction	"[TextBlock(text=""Kuni kan mormu dha. Waliigalteen sun Kilinikiin Hojii Siivilii waggoota baay'eedhaaf hojjete jedha. Garuu, himannaan Kilinikichi baatii dhufu waggaa guutuu jalqaba isaa hojiirra ture kabajata jedha. Kanaafuu, waliigalteen fi himannaan wal mormu."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Kilinikiin Hojii Siivilii keenya waggoota baay'eedhaaf kan hojjete yoo ta’u, dhiheenya kana Kilinika Ittisa yakkaa idaanee jirra.\nHypothesis: Kilinikiin Hojii Siivilii keenyaa baatii dhufu waggaa guutuu jalqaba isaa hojiirra ture kabajata.\nIs this an entailment, contradiction, or neutral?""}]}]"
Kilinikiin Hojii Siivilii keenya waggoota baay'eedhaaf kan hojjete yoo ta’u, dhiheenya kana Kilinika Ittisa yakkaa idaanee jirra.	Kilinikiin Hojii Siivilii kun erga dalagaa jalqabee waggaa tokkoo ol dabarseera.	entailment	"[TextBlock(text='Kuni entailment (hordofsiisuu) dha. Waliigalteen ""Kilinikiin Hojii Siivilii keenya waggoota baay\'eedhaaf kan hojjete yoo ta\'u"" jedhu, hypothesis ""Kilinikiin Hojii Siivilii kun erga dalagaa jalqabee waggaa tokkoo ol dabarseera"" jedhu ni mirkaneessa. ""Waggoota baay\'eedhaaf"" jechuun waggaa tokkoo ol akka ta\'e agarsiisa.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Kilinikiin Hojii Siivilii keenya waggoota baay'eedhaaf kan hojjete yoo ta’u, dhiheenya kana Kilinika Ittisa yakkaa idaanee jirra.\nHypothesis: Kilinikiin Hojii Siivilii kun erga dalagaa jalqabee waggaa tokkoo ol dabarseera.\nIs this an entailment, contradiction, or neutral?""}]}]"
Galiin tikkeettii baasii sagantaalee kanaa cufuu hin eegalle.	Baasiin sagantaalee kanaa galii tikkeettiitiin waan hin cufamne fakkaata.	entailment	"[TextBlock(text='Kuni entailment dha. Himannaan ""Galiin tikkeettii baasii sagantaalee kanaa cufuu hin eegalle"" jedhu yoo ta\'e, kana jechuun baasiin sagantaalee kanaa galii tikkeettiitiin hin cufamne jechuu dha. Kanaafuu, himannaa fi yaada ka\'umsa gidduutti walitti bu\'iinsi hin jiru; yaanni ka\'umsaa himannaa irraa kallattiidhaan hordofama.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Galiin tikkeettii baasii sagantaalee kanaa cufuu hin eegalle.\nHypothesis: Baasiin sagantaalee kanaa galii tikkeettiitiin waan hin cufamne fakkaata.\nIs this an entailment, contradiction, or neutral?'}]}]
Galiin tikkeettii baasii sagantaalee kanaa cufuu hin eegalle.	Baasiin sagantaalee kanaa hedduu guddaa dha.	neutral	"[TextBlock(text=""Kana deebisuu hin danda'u. Waliigaltee fi mormitoota gidduu wal-qabsiisuu hin danda'u. Keeyyanni kun waa'ee baasii sagantaalee kanaa kan ibsu yoo ta'u, garuu baasiin isaanii hedduu guddaa ta'uu isaa hin ibsu. Kanaafuu, keeyyata kana irraa waa'ee hammenya baasii sagantaalee kanaa odeeffannoo gahaa hin arganne. Deebiin sirrii 'kan wal-hin qabne' ykn 'neutral' ta'a."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Galiin tikkeettii baasii sagantaalee kanaa cufuu hin eegalle.\nHypothesis: Baasiin sagantaalee kanaa hedduu guddaa dha.\nIs this an entailment, contradiction, or neutral?'}]}]
Galiin tikkeettii baasii sagantaalee kanaa cufuu hin eegalle.	Galiin tikkeettii kanaa baasii sagantaalee kanaa akka cufu hin mamsiisu.	contradiction	"[TextBlock(text=""Kuni contradiction dha. \n\nPremise: Galiin tikkeettii baasii sagantaalee kanaa cufuu hin eegalle. (Ticket sales did not cover the costs of these events.)\n\nHypothesis: Galiin tikkeettii kanaa baasii sagantaalee kanaa akka cufu hin mamsiisu. (The ticket sales did not allow the costs of these events to be covered.)\n\nPremisiin galiin tikkeettii baasii sagantaalee kanaa cufuu akka hin dandeenye ibsa. Garuu hypothesisiin galiin tikkeettii kanaa baasii sagantaalee kanaa akka cufu hin mamsiisu jedha, kunis waanuma premisiin jedhu dha. Kanaafuu, hypothesis kuni premisiif contradiction ta'a."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Galiin tikkeettii baasii sagantaalee kanaa cufuu hin eegalle.\nHypothesis: Galiin tikkeettii kanaa baasii sagantaalee kanaa akka cufu hin mamsiisu.\nIs this an entailment, contradiction, or neutral?'}]}]
Jaalalli hunda ni mo'ata (yoo istandardii torbaaniif hojjettan malee): Brit Hume (Sagantaa Sanbataa Fox News ) maaliif Lewinsky hin ta'u jedhee tilmaamti Ammallee pirezidaanticha irratti jaalala abdii hin qabne qabdi.	Brit Hume rippoortara olaanaa Fox dha.	neutral	"[TextBlock(text='Kuni entailment dha. Pireemisiin Brit Hume ""Sagantaa Sanbataa Fox News"" irratti akka hojjetu ibsa, kana jechuun inni rippoortara olaanaa Fox akka ta\'e agarsiisa.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Jaalalli hunda ni mo'ata (yoo istandardii torbaaniif hojjettan malee): Brit Hume (Sagantaa Sanbataa Fox News ) maaliif Lewinsky hin ta'u jedhee tilmaamti Ammallee pirezidaanticha irratti jaalala abdii hin qabne qabdi.\nHypothesis: Brit Hume rippoortara olaanaa Fox dha.\nIs this an entailment, contradiction, or neutral?""}]}]"
Jaalalli hunda ni mo'ata (yoo istandardii torbaaniif hojjettan malee): Brit Hume (Sagantaa Sanbataa Fox News ) maaliif Lewinsky hin ta'u jedhee tilmaamti Ammallee pirezidaanticha irratti jaalala abdii hin qabne qabdi.	Brit Hume CNN keessaa hojjetti.	contradiction	[TextBlock(text='Contradiction\n\nSababni isaas:\nPremise keessatti Brit Hume Fox News irratti hojjetu jedha, garuu hypothesis keessatti CNN irratti hojjeta jedha. Kanaafuu premise fi hypothesis wal-didan (contradict).', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Jaalalli hunda ni mo'ata (yoo istandardii torbaaniif hojjettan malee): Brit Hume (Sagantaa Sanbataa Fox News ) maaliif Lewinsky hin ta'u jedhee tilmaamti Ammallee pirezidaanticha irratti jaalala abdii hin qabne qabdi.\nHypothesis: Brit Hume CNN keessaa hojjetti.\nIs this an entailment, contradiction, or neutral?""}]}]"
Jaalalli hunda ni mo'ata (yoo istandardii torbaaniif hojjettan malee): Brit Hume (Sagantaa Sanbataa Fox News ) maaliif Lewinsky hin ta'u jedhee tilmaamti Ammallee pirezidaanticha irratti jaalala abdii hin qabne qabdi.	Brit Hume Fox keessaa hojjetti.	entailment	"[TextBlock(text='Kuni entailment dha. Premise keessatti ""Brit Hume (Sagantaa Sanbataa Fox News )"" jedha, kanaafuu Brit Hume Fox News keessatti hojjetu jechuudha. Kuni hypothesis ""Brit Hume Fox keessaa hojjetti"" jedhurraa waliigala.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Jaalalli hunda ni mo'ata (yoo istandardii torbaaniif hojjettan malee): Brit Hume (Sagantaa Sanbataa Fox News ) maaliif Lewinsky hin ta'u jedhee tilmaamti Ammallee pirezidaanticha irratti jaalala abdii hin qabne qabdi.\nHypothesis: Brit Hume Fox keessaa hojjetti.\nIs this an entailment, contradiction, or neutral?""}]}]"
Mikaa'el Aptewdi qacaruun tuqa namaa caalaa tapha walduraa duubaa kanaaf fiduuf waan hedduun dalagameera.	Mikaa'el Aptewdii ho'a isa kamiyyuu fi namaa ta'an hundayyuu akka baasan cichuudhaan tapha walduraa duubaa kana balleesse.	contradiction	"[TextBlock(text=""Kuni kontiraadikishiniidha. Pireemisiin Mikaa'el Aptewdiin tapha walduraa duubaa kanaaf waan hedduun akka dalagame dubbata. Garuu, haayipoothiisiin Mikaa'el Aptewdiin tapha walduraa duubaa kana akka balleesse dubbata. Kanaafuu, pireemisii fi haayipoothiisiin wal-didan."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Mikaa'el Aptewdi qacaruun tuqa namaa caalaa tapha walduraa duubaa kanaaf fiduuf waan hedduun dalagameera.\nHypothesis: Mikaa'el Aptewdii ho'a isa kamiyyuu fi namaa ta'an hundayyuu akka baasan cichuudhaan tapha walduraa duubaa kana balleesse.\nIs this an entailment, contradiction, or neutral?""}]}]"
