premise	hypothesis	label	opus	prompt
Namni xalayaa kana fudhate hundi isaa doolaara 18 qofa yoo kenne.	Namoonni xalayaa fudhatan hundi $18 kennuu akka danda'an hin shakkinu.	entailment	"[TextBlock(text='Neither.\n\nSababni isaas:\n1. Namni xalayaa kana fudhate hundi isaa doolaara 18 qofa yoo kenne jechuun, namoonni xalayaa fudhatan hundi doolaara 18 kennuu akka danda\'an hin mirkaneessu. Namni tokko doolaara 18 ol kennuu yookaan gadi kennuu ni danda\'a.\n\n2. Kana malees, namoonni xalayaa fudhatan hundi doolaara 18 kennuu akka hin dandeenye hin ibsu. Namoonni tokko tokko doolaara 18 kennuu danda\'uu ni mala.\n\nKanaafuu deebiin ""True"" yookaan ""False"" ta\'uu hin dandeenye, sababni isaas himni kun waa\'ee dandeettii namoota xalayaa fudhatan hunda ibsuuf odeeffannoo gahaa hin qabu. Deebiin sirrii ""Neither"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Namni xalayaa kana fudhate hundi isaa doolaara 18 qofa yoo kenne.\nQuestion: Namoonni xalayaa fudhatan hundi $18 kennuu akka danda'an hin shakkinu. True, False, or Neither?\nAnswer:""}]}]"
Kutaa jalaa salphaatti addaan baasuu qofa, filannoo dalagaarra jiru mirkaneessaa, yoo barbaachise teessoo kee irratti jijjiirama kamiyyuu taasisaati fi postaa cufame keessatti ergaa.	Maaloo teessoo keessan irratti jijjiirama homaallee hin taasisiinaa.	contradiction	"[TextBlock(text='False.\n\nKeeyyanni ""yoo barbaachise teessoo kee irratti jijjiirama kamiyyuu taasisaati"" jedha. Kanaafuu, teessoo irratti jijjiirama taasisuu ni danda\'ama yoo barbaachisaa ta\'e. Deebiin ""Maaloo teessoo keessan irratti jijjiirama homaallee hin taasisiinaa"" jedhu sirrii miti.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kutaa jalaa salphaatti addaan baasuu qofa, filannoo dalagaarra jiru mirkaneessaa, yoo barbaachise teessoo kee irratti jijjiirama kamiyyuu taasisaati fi postaa cufame keessatti ergaa.\nQuestion: Maaloo teessoo keessan irratti jijjiirama homaallee hin taasisiinaa. True, False, or Neither?\nAnswer:'}]}]
Kutaa jalaa salphaatti addaan baasuu qofa, filannoo dalagaarra jiru mirkaneessaa, yoo barbaachise teessoo kee irratti jijjiirama kamiyyuu taasisaati fi postaa cufame keessatti ergaa.	Poostaa adiin golgame kan teessoon kee irratti barreeffamee jira.	neutral	"[TextBlock(text=""Neither.\n\nSababni isaas, keeyyanni waa'ee poostaa cufamee fi ergaa poostaa cufamee keessatti erguuf dubbata malee poostaa adiin golfamee fi teessoo irratti barreeffame kan jedhuu hin ibsu."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kutaa jalaa salphaatti addaan baasuu qofa, filannoo dalagaarra jiru mirkaneessaa, yoo barbaachise teessoo kee irratti jijjiirama kamiyyuu taasisaati fi postaa cufame keessatti ergaa.\nQuestion: Poostaa adiin golgame kan teessoon kee irratti barreeffamee jira. True, False, or Neither?\nAnswer:'}]}]
Kutaa jalaa salphaatti addaan baasuu qofa, filannoo dalagaarra jiru mirkaneessaa, yoo barbaachise teessoo kee irratti jijjiirama kamiyyuu taasisaati fi postaa cufame keessatti ergaa.	Teessoo kee irratti fooyya'insa taasisuuf bilisa dha, yoo si gammachiise.	entailment	"[TextBlock(text='True.\n\nKeeyyanni ""yoo barbaachise teessoo kee irratti jijjiirama kamiyyuu taasisaati"" jedhu teessoo kee irratti fooyya\'insa taasisuuf bilisa ta\'uu kee agarsiisa.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kutaa jalaa salphaatti addaan baasuu qofa, filannoo dalagaarra jiru mirkaneessaa, yoo barbaachise teessoo kee irratti jijjiirama kamiyyuu taasisaati fi postaa cufame keessatti ergaa.\nQuestion: Teessoo kee irratti fooyya'insa taasisuuf bilisa dha, yoo si gammachiise. True, False, or Neither?\nAnswer:""}]}]"
Manni Barumsaa Narsiingii gahumsa barnootaa isaa itti fufuu fi kabachiisuuf gargaarsa arjummaa keessan fedha.	Maaloo Mana Barumsaa Narsiingiif doolaara miiliyoona 100 arjooma, yookaan siidaa yaadannoo keessan ni dhabdu.	neutral	"[TextBlock(text='Neither.\n\nGaaffiin kun deebii ""true"" ykn ""false"" hin qabu. Manni barnootaa Narsiingii gargaarsa arjummaa waan barbaadeef, namni tokko doolaara miiliyoona 100 kennuuf murteessuun isaanii ykn dhiisuun isaanii filannoo dhuunfaa ti. Garuu, namni tokko doolaara miiliyoona 100 hin kenninaan jette jechuun siidaa yaadannoo koo hin dhabu jechuu miti. Kanaafuu, gaaffiin kun deebii ifaa hin qabu.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Manni Barumsaa Narsiingii gahumsa barnootaa isaa itti fufuu fi kabachiisuuf gargaarsa arjummaa keessan fedha.\nQuestion: Maaloo Mana Barumsaa Narsiingiif doolaara miiliyoona 100 arjooma, yookaan siidaa yaadannoo keessan ni dhabdu. True, False, or Neither?\nAnswer:'}]}]
Manni Barumsaa Narsiingii gahumsa barnootaa isaa itti fufuu fi kabachiisuuf gargaarsa arjummaa keessan fedha.	Manni Barumsaa Narsiingii galma faayinaansii isaa hunda waan guuteef kana booda maallaqa hin barbaadu.	contradiction	"[TextBlock(text='Neither.\n\nSababni isaas:\n- Yaanni gaaffii keessatti dhiyaate kan Manni Barumsaa Narsiingii galma faayinaansii isaa hunda waan guuteef kana booda maallaqa hin barbaadu jedhu haala ifa ta\'een hin ibsamne.\n- Gaaffiin ""Manni Barumsaa Narsiingii gahumsa barnootaa isaa itti fufuu fi kabachiisuuf gargaarsa arjummaa keessan fedha"" kan jedhu dha. Kana jechuun Manni Barumsaa Narsiingii hojii isaa itti fufuuf gargaarsa faayinaansii dabalataa barbaada jechuudha.\n- Garuu galmi faayinaansii Mana Barumsaa Narsiingii guutame ykn hin guutamin gaaffii keessatti haala ifa ta\'een hin ibsamne.\n\nKanaaf deebiin gaaffii kanaa \'Neither\' ta\'a. Odeeffannoo dabalataa malee \'True\' ykn \'False\' ta\'uu isaa murteessuun hin danda\'amu.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Manni Barumsaa Narsiingii gahumsa barnootaa isaa itti fufuu fi kabachiisuuf gargaarsa arjummaa keessan fedha.\nQuestion: Manni Barumsaa Narsiingii galma faayinaansii isaa hunda waan guuteef kana booda maallaqa hin barbaadu. True, False, or Neither?\nAnswer:'}]}]
Manni Barumsaa Narsiingii gahumsa barnootaa isaa itti fufuu fi kabachiisuuf gargaarsa arjummaa keessan fedha.	Mana Barumsaa Narsiingiif akka tola ooltan hin shakkinu.	entailment	"[TextBlock(text='Neither.\n\nSababni isaas:\n1. Gaaffiin ""Mana Barumsaa Narsiingiif akka tola ooltan hin shakkinu"" kan jedhu miti. Gaaffiin ""Manni Barumsaa Narsiingii gahumsa barnootaa isaa itti fufuu fi kabachiisuuf gargaarsa arjummaa keessan fedha"" kan jedhu dha.\n\n2. Gaaffiin deebii ""Eyyee"" ykn ""Lakki"" hin barbaadu. Gaaffiin waa\'ee gargaarsa arjummaa barbaachisaa ta\'e ibsa waan ta\'eef, deebiin ""True"" ykn ""False"" ta\'uu hin danda\'u.\n\nKanaaf, gaaffii kanaaf deebiin sirrii ta\'e ""Neither"" dha. Gaaffichi waa\'ee gargaarsa barbaachisaa ta\'e kan kaasu malee deebii ""Eyyee"" ykn ""Lakki"" kan barbaadu miti.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Manni Barumsaa Narsiingii gahumsa barnootaa isaa itti fufuu fi kabachiisuuf gargaarsa arjummaa keessan fedha.\nQuestion: Mana Barumsaa Narsiingiif akka tola ooltan hin shakkinu. True, False, or Neither?\nAnswer:'}]}]
Hirmaattonni %80 dandeettii waldiddaa furuu dabaluu ni gabaasu.	Hirmaattonni walakkaa ol ta’an dandeettii waldhabdee furuu dabaluu ni gabaasu.	entailment	"[TextBlock(text='Deebiin ""Neither"" ta\'a. Sababni isaas:\n\nHimni jalqabaa ""Hirmaattonni %80 dandeettii waldiddaa furuu dabaluu ni gabaasu"" jedha. Kunis baay\'ina hirmaattotaa muraasa (%80) agarsiisa.\n\nGaruu himni lammaffaan ""Hirmaattonni walakkaa ol ta\'an dandeettii waldhabdee furuu dabaluu ni gabaasu"" jedha. Kunis baay\'ina hirmaattotaa walakkaa ol (50% ol) agarsiisa. \n\nHima lammaffaa keessatti baay\'inni hirmaattotaa %50 ol ta\'uu ibsameera, garuu hima jalqabaa keessatti immoo %80 ta\'uu ibsameera. Kanaafuu, odeeffannoo hima jalqabaa irraa argame gadi fageenyaan hima lammaffaa keessatti hin ibsamne. Deebiin ""True"" ykn ""False"" ta\'uu hin dandeenye, sababni isaas odeeffannoon guutuu hin jiru. Kanaaf deebiin ""Neither"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hirmaattonni %80 dandeettii waldiddaa furuu dabaluu ni gabaasu.\nQuestion: Hirmaattonni walakkaa ol ta’an dandeettii waldhabdee furuu dabaluu ni gabaasu. True, False, or Neither?\nAnswer:'}]}]
Hirmaattonni %80 dandeettii waldiddaa furuu dabaluu ni gabaasu.	Hirmaattota keessaa parsentaa afurtama qofatu dandeettii waldhabdee furuu dabaluu isaanii dubbatu.	contradiction	"[TextBlock(text='False.\n\nSababni isaas, gaaffii keessatti hirmaattonni %80 (parsantaa saddetama) dandeettii waldiddaa furuu dabaluu gabaasaniiru jedha, parsantaa afurtama (40%) miti. Kanaafuu, deebiin ""hirmaattota keessaa parsentaa afurtama qofatu dandeettii waldhabdee furuu dabaluu isaanii dubbatu"" kan jedhu sobaa dha.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hirmaattonni %80 dandeettii waldiddaa furuu dabaluu ni gabaasu.\nQuestion: Hirmaattota keessaa parsentaa afurtama qofatu dandeettii waldhabdee furuu dabaluu isaanii dubbatu. True, False, or Neither?\nAnswer:'}]}]
Hirmaattonni %80 dandeettii waldiddaa furuu dabaluu ni gabaasu.	Hirmaattonni dhuunfaa 100 ol turan.	neutral	"[TextBlock(text='Neither.\n\nSababni isaas, deebiin ""Hirmaattonni %80 dandeettii waldiddaa furuu dabaluu ni gabaasu"" jedhu irraa hirmaattonni dhuunfaa meeqa akka turan hin ibsu. Dhibbeentaan (%80) hirmaattonni dandeettii waldiddaa furuu dabaluu akka gabaasan qofa ibsa malee baay\'ina hirmaattotaa hin ibsu. Kanaafuu deebiin ""hirmaattonni dhuunfaa 100 ol turan"" jedhurratti ""true"" ykn ""false"" jechuun hin danda\'amu.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hirmaattonni %80 dandeettii waldiddaa furuu dabaluu ni gabaasu.\nQuestion: Hirmaattonni dhuunfaa 100 ol turan. True, False, or Neither?\nAnswer:'}]}]
Maaloo gara tarree arjoomtoota keenyaa dogongora ta'eetti hin lixiinaa.	Osoo arjooma dhiiftan qaanii ta'a.	entailment	"[TextBlock(text='Deebiin ""Neither"" ta\'a. Sababni isaas:\n\n1. Arjooma dhiisuu qaanii ta\'uu hin dandeenye. Arjoomni faayidaa mataa isaa qaba. Arjooma sirrii ta\'e, karaa sirrii ta\'een hojjechuun barbaachisaadha. \n\n2. Garuu, arjooma dogongora ta\'e hordofuun rakkoo fiduu danda\'a. Kanaafuu, arjooma dogongora ta\'e dhiisuu gaariidha. \n\n3. Arjooma hundumaa dhiisuu osoo hin taane, arjooma gaarii ta\'e filachuufi hordofuu, kan dogongora ta\'e immoo dhiisuu qaanii ta\'a.\n\nWaan kana ta\'eef, ""arjooma dhiisuu qaanii ta\'a"" jechuun guutumaan guututti sirrii ykn dogoggora jechuun hin danda\'amu. Kanaaf deebiin ""Neither"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Maaloo gara tarree arjoomtoota keenyaa dogongora ta'eetti hin lixiinaa.\nQuestion: Osoo arjooma dhiiftan qaanii ta'a. True, False, or Neither?\nAnswer:""}]}]"
Maaloo gara tarree arjoomtoota keenyaa dogongora ta'eetti hin lixiinaa.	Tarreen arjoomtoota keenyaa darbanii addunyaan akka ilaaltuuf maxxanfama, kanaaf na amanaa, akkasitti qaana'uu hin barbaaddan!	neutral	"[TextBlock(text='Neither.\n\nHimoota lamaan keessaa kan duraa ""Maaloo gara tarree arjoomtoota keenyaa dogongora ta\'eetti hin lixiinaa"" jedha. Kunis tarreen arjoomtoota dogongora ta\'uu isaa agarsiisa malee addunyaan akka ilaaltuuf maxxanfamuu isaa hin ibsu.\n\nHimni lammaffaan ""Tarreen arjoomtoota keenyaa darbanii addunyaan akka ilaaltuuf maxxanfama, kanaaf na amanaa, akkasitti qaana\'uu hin barbaaddan!"" kan jedhu yoo ta\'u, himni kun tarreen arjoomtoota addunyaan akka ilaaltuuf maxxanfamuu isaa ibsa.\n\nHaa ta\'u malee, himoota lamaanuu keessatti tarreen arjoomtoota dogongora ta\'uu ykn addunyaan akka ilaaltuuf maxxanfamuu isaa sirriitti mirkaneessuuf odeeffannoo gahaan hin jiru. Kanaaf deebiin ""Neither"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Maaloo gara tarree arjoomtoota keenyaa dogongora ta'eetti hin lixiinaa.\nQuestion: Tarreen arjoomtoota keenyaa darbanii addunyaan akka ilaaltuuf maxxanfama, kanaaf na amanaa, akkasitti qaana'uu hin barbaaddan! True, False, or Neither?\nAnswer:""}]}]"
Maaloo gara tarree arjoomtoota keenyaa dogongora ta'eetti hin lixiinaa.	Arjoomtoota hedduu qabna, kanaaf arjooma taasisuu dhiisaa.	contradiction	"[TextBlock(text='Neither.\n\nHimoota lamaan keessaa kan duraa ""Maaloo gara tarree arjoomtoota keenyaa dogongora ta\'eetti hin lixiinaa"" jechuun arjooma dogongora ta\'e akka hin taasifamne gaafataa jira. Kunis arjooma taasisuu dhiisuu miti, arjooma sirrii ta\'e akka taasifamu gaafachuu dha.\n\nHima lammaffaa ""Arjoomtoota hedduu qabna, kanaaf arjooma taasisuu dhiisaa"" jedhu garuu arjooma taasisuu dhiisuu gaafata. Garuu sababni isaa arjoomtoota hedduu waan qabnuuf osoo hin taane, arjooma dogongora ta\'e taasisuu dhiisuu akka ta\'e himni jalqabaa ni agarsiisa.\n\nKanaaf deebiin ""true"" ykn ""false"" ta\'uu hin dandeessu. Sababni isaas himonni kun wal-deeggaruu baatus, wal-didan miti. Jechoota biroo tiin, hima tokkoffaa fi hima lammaffaa wal bira qabanii yoo ilaallu, himonni kun guutummaatti wal hin deeggarani.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Maaloo gara tarree arjoomtoota keenyaa dogongora ta'eetti hin lixiinaa.\nQuestion: Arjoomtoota hedduu qabna, kanaaf arjooma taasisuu dhiisaa. True, False, or Neither?\nAnswer:""}]}]"
Nama kompiwuuteraa fi moodemii qabatee mooraa keenya dhufu kamiifuu mooraan keenya banama dha.	Namoonni mooraa argachuuf homaa hin barbaachisu.	contradiction	"[TextBlock(text=""Neither.\n\nKeeyyanni hin ibsu namoonni mooraa argachuuf homaa hin barbaachisan. Keeyyanni waan jedhu:\n- Nama kompiwuuteraa fi moodemii qabatee mooraa dhufu kamiifuu mooraan banama.\n- Kana jechuun nama kompiwuuteraa fi moodemii qabaachuun barbaachisaa ta'a.\n- Garuu waa'ee namoota kan biraa homaa hin ibsu.\n\nKanaaf deebiin 'True' ykn 'False' ta'uu hin danda'u. Odeeffannoon ga'aan hin jiru."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nama kompiwuuteraa fi moodemii qabatee mooraa keenya dhufu kamiifuu mooraan keenya banama dha.\nQuestion: Namoonni mooraa argachuuf homaa hin barbaachisu. True, False, or Neither?\nAnswer:'}]}]
Nama kompiwuuteraa fi moodemii qabatee mooraa keenya dhufu kamiifuu mooraan keenya banama dha.	Namoonni mooraa keessa seenuuf kompuuteraa fi moodemii lamaanuu isaan barbaachisa.	entailment	"[TextBlock(text='Neither.\n\nSababni isaas, yaadni ""Nama kompiwuuteraa fi moodemii qabatee mooraa keenya dhufu kamiifuu mooraan keenya banama dha"" jedhu, namni mooraa keessa seenuuf kompiwuuteraa ykn moodemii qabachuun dirqama miti. Namni kompiwuuteraa fi moodemii qabatee dhufuuf mooraan banama ta\'uu isaa qofa ibsa malee, lamaanuu qabachuun dirqama akka ta\'e hin ibsu. Kanaafuu, deebiin ""True"" ykn ""False"" ta\'uu hin dandeenye, ""Neither"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nama kompiwuuteraa fi moodemii qabatee mooraa keenya dhufu kamiifuu mooraan keenya banama dha.\nQuestion: Namoonni mooraa keessa seenuuf kompuuteraa fi moodemii lamaanuu isaan barbaachisa. True, False, or Neither?\nAnswer:'}]}]
Nama kompiwuuteraa fi moodemii qabatee mooraa keenya dhufu kamiifuu mooraan keenya banama dha.	Namoonni yeroo gara mooraa seenan kompuuteraa fi moodemii isaanii qabatanii deemuu qabu, akka isaan qaqqabuuf.	neutral	"[TextBlock(text='True.\n\nKeeyyanni ""Nama kompiwuuteraa fi moodemii qabatee mooraa keenya dhufu kamiifuu mooraan keenya banama dha"" jedhu akka ibsutti, namoonni yeroo gara mooraa seenan kompuuteraa fi moodemii isaanii qabatanii deemuu qabu. Kana jechuun deebiin gaaffii ""Namoonni yeroo gara mooraa seenan kompuuteraa fi moodemii isaanii qabatanii deemuu qabu, akka isaan qaqqabuuf"" jedhuuf ""True"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nama kompiwuuteraa fi moodemii qabatee mooraa keenya dhufu kamiifuu mooraan keenya banama dha.\nQuestion: Namoonni yeroo gara mooraa seenan kompuuteraa fi moodemii isaanii qabatanii deemuu qabu, akka isaan qaqqabuuf. True, False, or Neither?\nAnswer:'}]}]
Gurgurtaan tikkeettii fi galmeewwan miseensummaan maallaqa galchuun bara keenya guutuu dorgommii kana maallaqaan gargaaruu hin danda'u.	Hamma gurgurtaa tikkeettii qabnutti bara guutuu keenya faayinaansiidhaan deeggaramna.	contradiction	"[TextBlock(text='False.\n\nSababni isaas, yaadni ""Gurgurtaan tikkeettii fi galmeewwan miseensummaan maallaqa galchuun bara keenya guutuu dorgommii kana maallaqaan gargaaruu hin danda\'u"" jedhu waan ta\'eef, gurgurtaan tikkeettii fi galmeewwan miseensummaa bara guutuu dorgommii kana maallaqaan gargaaruu akka hin dandeenye agarsiisa. Kanaafuu, yaanni ""Hamma gurgurtaa tikkeettii qabnutti bara guutuu keenya faayinaansiidhaan deeggaramna"" jedhu sirrii miti (false).', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Gurgurtaan tikkeettii fi galmeewwan miseensummaan maallaqa galchuun bara keenya guutuu dorgommii kana maallaqaan gargaaruu hin danda'u.\nQuestion: Hamma gurgurtaa tikkeettii qabnutti bara guutuu keenya faayinaansiidhaan deeggaramna. True, False, or Neither?\nAnswer:""}]}]"
Gurgurtaan tikkeettii fi galmeewwan miseensummaan maallaqa galchuun bara keenya guutuu dorgommii kana maallaqaan gargaaruu hin danda'u.	Barri dorgommii keenya guutuun maallaqaan gargaaruuf waan caalu fedha, ergasii gurgurtaa tikkeettii fi maallaqa galchuu qofa.	entailment	"[TextBlock(text='False.\n\nSababni isaas, yaadni keenya ""Gurgurtaan tikkeettii fi galmeewwan miseensummaan maallaqa galchuun bara keenya guutuu dorgommii kana maallaqaan gargaaruu hin danda\'u"" jedha. Kana jechuun, gurgurtaan tikkeettii fi maallaqa galchuu qofaan dorgommii kana bara guutuu gargaaruu hin danda\'amu. Kanaafuu, yaadni ""Barri dorgommii keenya guutuun maallaqaan gargaaruuf waan caalu fedha, ergasii gurgurtaa tikkeettii fi maallaqa galchuu qofa"" jedhu sirrii miti (false).', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Gurgurtaan tikkeettii fi galmeewwan miseensummaan maallaqa galchuun bara keenya guutuu dorgommii kana maallaqaan gargaaruu hin danda'u.\nQuestion: Barri dorgommii keenya guutuun maallaqaan gargaaruuf waan caalu fedha, ergasii gurgurtaa tikkeettii fi maallaqa galchuu qofa. True, False, or Neither?\nAnswer:""}]}]"
Gurgurtaan tikkeettii fi galmeewwan miseensummaan maallaqa galchuun bara keenya guutuu dorgommii kana maallaqaan gargaaruu hin danda'u.	Gurgurtaan tikkeettii fi maallaqa galchuu baasii faayinaansii bara keenya guutuuf %70 qofa uwwisa.	neutral	"[TextBlock(text='Neither.\n\nSababni isaas, keeyyanni ""Gurgurtaan tikkeettii fi galmeewwan miseensummaan maallaqa galchuun bara keenya guutuu dorgommii kana maallaqaan gargaaruu hin danda\'u"" jedha. Kunis gurgurtaan tikkeettii fi galmeewwan miseensummaa baasii dorgommicha guutummaatti uwwisuu hin danda\'u jechuudha. Garuu keeyyanni baasii faayinaansii %70 qofa uwwisa moo miti kan jedhuu ibsuu baatus.\n\nKanaafuu deebiin ""True"" ykn ""False"" ta\'uu mirkaneessuu hin dandeenyu. Odeeffannoon kenname gahaa miti.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Gurgurtaan tikkeettii fi galmeewwan miseensummaan maallaqa galchuun bara keenya guutuu dorgommii kana maallaqaan gargaaruu hin danda'u.\nQuestion: Gurgurtaan tikkeettii fi maallaqa galchuu baasii faayinaansii bara keenya guutuuf %70 qofa uwwisa. True, False, or Neither?\nAnswer:""}]}]"
GAHINSOONNI HAARAAN KENNAAN HUNDI GARAAGARTEE NI UUUMA.	Kennaan marti galmaa’ee barruu keenyaan baatii baatiin ni beeksifama.	neutral	"[TextBlock(text='Neither.\n\nHimoota kennaa keessatti waa\'ee kennaan marti galmaa\'uu fi barruu keenyaan baatii baatiin beeksifamuu hin ibsamne. Himoonni kennaan hundi garaagartee uumuu qofa ibsa malee waa\'ee galmeessuu fi beeksisuu hin ibsan. Kanaaf deebiin ""Neither"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'GAHINSOONNI HAARAAN KENNAAN HUNDI GARAAGARTEE NI UUUMA.\nQuestion: Kennaan marti galmaa’ee barruu keenyaan baatii baatiin ni beeksifama. True, False, or Neither?\nAnswer:'}]}]
GAHINSOONNI HAARAAN KENNAAN HUNDI GARAAGARTEE NI UUUMA.	Kennaan kennamu marti waan ta'eef heerregama.	entailment	"[TextBlock(text='Deebiin gaaffii kanaaf ""Neither"" ta\'a. Sababni isaas:\n\n1. Kennaan kennamu marti waan ta\'eef heerregama jechuun sirrii miti. Kennaan kennamu marti ta\'uu baatus ta\'uu dhiisuu ni danda\'a. Kennaan kennamu hundi marti ta\'a jechuun hin danda\'amu.\n\n2. Garuu, kennaan kennamu kamiyyuu heerregamuu hin qabu jechuu hin dandeenyu. Kennaa tokko tokkoo irratti hundaa\'uudhaan heera qabaachuu ykn qabaachuu dhiisuu ni danda\'a. \n\nKanaafuu, kennaan kennamu marti waan ta\'eef heerregama jechuun guutummaatti sirrii ykn sobaa ta\'uu hin dandeenyu. Haalli kennaa irratti hundaa\'ee jijjiirama waan ta\'eef, deebiin ""Neither"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""GAHINSOONNI HAARAAN KENNAAN HUNDI GARAAGARTEE NI UUUMA.\nQuestion: Kennaan kennamu marti waan ta'eef heerregama. True, False, or Neither?\nAnswer:""}]}]"
GAHINSOONNI HAARAAN KENNAAN HUNDI GARAAGARTEE NI UUUMA.	Kennaa doolaara 100 ol qofatu jijjiirama fida.	contradiction	"[TextBlock(text='Neither.\n\nHimoota ""GAHINSOONNI HAARAAN KENNAAN HUNDI GARAAGARTEE NI UUUMA"" jedhu irraa kennaan hundi jijjiirama fida jechuun hin danda\'amu. Kennaan tokko tokkoon jijjiirama fida ykn hin fidu ta\'uu danda\'a. Garuu kennaan doolaara 100 ol qofa jijjiirama fida jechuun deebii sirrii ta\'e miti. Kanaafuu deebiin ""Neither"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'GAHINSOONNI HAARAAN KENNAAN HUNDI GARAAGARTEE NI UUUMA.\nQuestion: Kennaa doolaara 100 ol qofatu jijjiirama fida. True, False, or Neither?\nAnswer:'}]}]
Galma keenya $365,000 bira ga'uuf hiriyyootaa fi maamiloota akka keessanii irraa argachuu keenya dura karaa dheeraa qabna.	Galmi maallaqa keenyaa doolaara kuma 300 ol ta'a.	entailment	"[TextBlock(text='True.\n\nGalmi maallaqa isaanii $365,000 akka ta\'e ibsameera. Kunis doolara kuma 300 ol waan ta\'eef, deebiin ""True"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Galma keenya $365,000 bira ga'uuf hiriyyootaa fi maamiloota akka keessanii irraa argachuu keenya dura karaa dheeraa qabna.\nQuestion: Galmi maallaqa keenyaa doolaara kuma 300 ol ta'a. True, False, or Neither?\nAnswer:""}]}]"
Galma keenya $365,000 bira ga'uuf hiriyyootaa fi maamiloota akka keessanii irraa argachuu keenya dura karaa dheeraa qabna.	Dhugumatti galma maallaqa keenyaa dachaa sadiin guddisuuf abdii qabna.	neutral	"[TextBlock(text='Neither.\n\nSababni isaas, yaadni ""Galma keenya $365,000 bira ga\'uuf hiriyyootaa fi maamiloota akka keessanii irraa argachuu keenya dura karaa dheeraa qabna"" jedhu galma maallaqa isaanii dachaa sadiin guddisuuf abdii akka qaban hin ibsu. Kanaafuu, himni ""Dhugumatti galma maallaqa keenyaa dachaa sadiin guddisuuf abdii qabna"" jedhu deebii ""True"" ykn ""False"" hin qabu. Himni jalqabaa galma maallaqa $365,000 bira ga\'uuf karaa dheeraa akka qaban ibsa malee, galma maallaqa isaanii dachaa sadiin guddisuuf abdii akka qaban hin ibsu.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Galma keenya $365,000 bira ga'uuf hiriyyootaa fi maamiloota akka keessanii irraa argachuu keenya dura karaa dheeraa qabna.\nQuestion: Dhugumatti galma maallaqa keenyaa dachaa sadiin guddisuuf abdii qabna. True, False, or Neither?\nAnswer:""}]}]"
Galma keenya $365,000 bira ga'uuf hiriyyootaa fi maamiloota akka keessanii irraa argachuu keenya dura karaa dheeraa qabna.	Maallaqa ilaalchisee ulaagaa madaallii hin qabnu.	contradiction	"[TextBlock(text='Neither.\n\nYaanni ""Galma keenya $365,000 bira ga\'uuf hiriyyootaa fi maamiloota akka keessanii irraa argachuu keenya dura karaa dheeraa qabna"" jedhu waa\'ee galma maallaqa argachuuf karaa dheeraa jiraachuu ibsa malee ulaagaa madaallii maallaqa ilaalchisee waan hin ibsineef deebiin ""True"" ykn ""False"" ta\'uu hin danda\'u. Kanaafuu, deebiin gaaffii kanaaf ""Neither"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Galma keenya $365,000 bira ga'uuf hiriyyootaa fi maamiloota akka keessanii irraa argachuu keenya dura karaa dheeraa qabna.\nQuestion: Maallaqa ilaalchisee ulaagaa madaallii hin qabnu. True, False, or Neither?\nAnswer:""}]}]"
