question	answer	command_r	prompt	verbalized
Omukebezi w'emigugu ku mwalo gwa SeaSide yabala konteyina 2 ez'emmotoka eziyingizibwa, nga buli emu erimu emmotoka 5. Olunaku olwaddako, konteyina endala zaaleetebwa era omuwendo gw'emmotoka ogwaleetebwa ku mwalo gwawera emmotoka 30. Bala omuwendo gwa konteyina ezaaleetebwa ku mwalo mu lunaku olwokubiri, ng'osuubira nti buli konteyina erimu emmotoka 5.	4	2 5 30 2	"Answer only and the answer should only contain integers. 
Omukebezi w'emigugu ku mwalo gwa SeaSide yabala konteyina 2 ez'emmotoka eziyingizibwa, nga buli emu erimu emmotoka 5. Olunaku olwaddako, konteyina endala zaaleetebwa era omuwendo gw'emmotoka ogwaleetebwa ku mwalo gwawera emmotoka 30. Bala omuwendo gwa konteyina ezaaleetebwa ku mwalo mu lunaku olwokubiri, ng'osuubira nti buli konteyina erimu emmotoka 5.
"	25302
Omusaala gwa Adrien gwali waggulu ebitundu 30 ku buli 100 ku gwa Lylah. Mu myaka ena egyaddirira, omusaala gwe gweyongerako, era gwalinnya ebitundu 40% okusinga ku gwe yali afuna emyaka ena emabega. Bwe kiba nti omusaala gwa Adrien n'ogwa Lylah gyalinnyira mu kiseera kye kimu, nga Adrien yafuna $40000 mu myaka ena egyayita, bala ssente ababiri bano ze baali bafuna ng'omusaala ng'emyaka ena giyiseewo?	95200	60	"Answer only and the answer should only contain integers. 
Omusaala gwa Adrien gwali waggulu ebitundu 30 ku buli 100 ku gwa Lylah. Mu myaka ena egyaddirira, omusaala gwe gweyongerako, era gwalinnya ebitundu 40% okusinga ku gwe yali afuna emyaka ena emabega. Bwe kiba nti omusaala gwa Adrien n'ogwa Lylah gyalinnyira mu kiseera kye kimu, nga Adrien yafuna $40000 mu myaka ena egyayita, bala ssente ababiri bano ze baali bafuna ng'omusaala ng'emyaka ena giyiseewo?
"	60
Miguel akozesa emizingo gy'obupapula bwa pad 2  buli wiiki ng'abukubako ebifaananyi. Bwe kiba nga ku buli muzingo kubeerako empapula 30, akozesa empapula mmeka buli mwezi?	240	8	"Answer only and the answer should only contain integers. 
Miguel akozesa emizingo gy'obupapula bwa pad 2  buli wiiki ng'abukubako ebifaananyi. Bwe kiba nga ku buli muzingo kubeerako empapula 30, akozesa empapula mmeka buli mwezi?
"	8
Morisette ne Kael baasabibwa okuleeta ebibala. Morisette yaleeta apo 5 n'emicungwa 8, ate Kael n'akubisaamu apo za munne emirundi ebiri n'aleeta n'ekitundu eky'emicungwa egyaleetebwa Morisette. Balina ebibala bimeka omugatte?	27	25	"Answer only and the answer should only contain integers. 
Morisette ne Kael baasabibwa okuleeta ebibala. Morisette yaleeta apo 5 n'emicungwa 8, ate Kael n'akubisaamu apo za munne emirundi ebiri n'aleeta n'ekitundu eky'emicungwa egyaleetebwa Morisette. Balina ebibala bimeka omugatte?
"	25
Sadie yeebaka essaawa 8 ku Mmande. Mu nnaku ebbiri ezaddako, yeebaka essaawa 2 buli lunaku nga ziri wansi w'ezo ze yeebaka ku Mmande kubanga yaliko emirimu gy'amaliriza. Bwe kiba nga mu nnaku za wiiki ezisigaddewo yeebaka ng'asussaamu essaawa 1 ku nnaku ezo ebbiri, yeebaka essaawa mmeka omugatte mu wiiki eyo. 	48	2	"Answer only and the answer should only contain integers. 
Sadie yeebaka essaawa 8 ku Mmande. Mu nnaku ebbiri ezaddako, yeebaka essaawa 2 buli lunaku nga ziri wansi w'ezo ze yeebaka ku Mmande kubanga yaliko emirimu gy'amaliriza. Bwe kiba nga mu nnaku za wiiki ezisigaddewo yeebaka ng'asussaamu essaawa 1 ku nnaku ezo ebbiri, yeebaka essaawa mmeka omugatte mu wiiki eyo. 
"	2
Rosie asobola okudduka mmayiro 10 mu buli ssaawa 3. Oluvannyuma adduka mmayiro 5 buli ssaawa. Asobola kudduka mmayiro mmeka mu ssaawa 7?	50	7	"Answer only and the answer should only contain integers. 
Rosie asobola okudduka mmayiro 10 mu buli ssaawa 3. Oluvannyuma adduka mmayiro 5 buli ssaawa. Asobola kudduka mmayiro mmeka mu ssaawa 7?
"	7
Jennie ayambako mu ofiisi ya maama we. Alina entuumo y'ebbaluwa 60 ezeetaagibwa okukubibwako sitampu n'ezo eziwedde okukubwamu sitampu. Akuba sitampu ku bbaluwa kimu kyakusatu kw'ezo eziba zibulako sitampu. Bwe kiba nga waliwo ebbaluwa 30 eziteekeddwako sitampu, waabaddewo ebbaluwa mmeka ezitaabaddeko sitampu Jennie we yatandikidde?	10	40	"Answer only and the answer should only contain integers. 
Jennie ayambako mu ofiisi ya maama we. Alina entuumo y'ebbaluwa 60 ezeetaagibwa okukubibwako sitampu n'ezo eziwedde okukubwamu sitampu. Akuba sitampu ku bbaluwa kimu kyakusatu kw'ezo eziba zibulako sitampu. Bwe kiba nga waliwo ebbaluwa 30 eziteekeddwako sitampu, waabaddewo ebbaluwa mmeka ezitaabaddeko sitampu Jennie we yatandikidde?
"	40
Julia yali yeteekerateekera akabaga k'ekyeggulo mu maka ge, kwe yali ateeseteese okugabulira enva z'ennyama eya ssupu. Yakizuula nti obugiiko obwa pulasitiika bwali bumuweddeko, noolwekyo yagulayo akazingo k'ejjiiko. Oluvannyuma, bba naye yagulayo akazingo k'ejjiiko akaalimu ejjiiko 5 n'akawa Julia. Julia bwe afumba ennyama ya ssupu, yagenda okuteekateeka emmeeza ng'alina omugatte gw'ejjiiko 12. Mu kazingo k'ejjiiko Julia ke yagula mwalimu ejjiiko mmeka? 	10	5	"Answer only and the answer should only contain integers. 
Julia yali yeteekerateekera akabaga k'ekyeggulo mu maka ge, kwe yali ateeseteese okugabulira enva z'ennyama eya ssupu. Yakizuula nti obugiiko obwa pulasitiika bwali bumuweddeko, noolwekyo yagulayo akazingo k'ejjiiko. Oluvannyuma, bba naye yagulayo akazingo k'ejjiiko akaalimu ejjiiko 5 n'akawa Julia. Julia bwe afumba ennyama ya ssupu, yagenda okuteekateeka emmeeza ng'alina omugatte gw'ejjiiko 12. Mu kazingo k'ejjiiko Julia ke yagula mwalimu ejjiiko mmeka? 
"	5
Dylan yali yeetaaga ssosegi z'enkoko ne ssosegi z'ebyennyanja okukola  obugaati bwa ssosegi ku kabaga. Yagula ssosegi z'enkoko 38 n'ez'ebyennyanja ezisussa mu bungi bw'ez'enkoko ne ssosegi 6. Dylan awamu yagula ssosegi mmeka?	82	42	"Answer only and the answer should only contain integers. 
Dylan yali yeetaaga ssosegi z'enkoko ne ssosegi z'ebyennyanja okukola  obugaati bwa ssosegi ku kabaga. Yagula ssosegi z'enkoko 38 n'ez'ebyennyanja ezisussa mu bungi bw'ez'enkoko ne ssosegi 6. Dylan awamu yagula ssosegi mmeka?
"	42
Oluvannyuma lw'okukyusa n'adda ku ssomero eddala, Amy yakwana emikwano emirala 20 okusinga ku gya Lily. Singa Lily abeera nga yakwana emikwano 50, olwo Lily ne Amy balina emikwano emeka gyonna awamu? 	120	50	"Answer only and the answer should only contain integers. 
Oluvannyuma lw'okukyusa n'adda ku ssomero eddala, Amy yakwana emikwano emirala 20 okusinga ku gya Lily. Singa Lily abeera nga yakwana emikwano 50, olwo Lily ne Amy balina emikwano emeka gyonna awamu? 
"	50
Maama wa Well atunda wootammeloni, kaamulali, n'emicungwa ku katale k'omu kitundu. Wootammeloni emu egula ssente ezikubisaamu emirundi esatu ez'ezigula buli kaamulali ekimu. Ensimbi ezigula omucungwa ogumu zenkanankana ezigula wootammeloni nga zaawuziddwamu emirundi 5. Dillon asindikiddwa ku katale okugula wootammeloni 4, bikaamulali 20, n'emicungwa 10. Anaasaasaanya ssente mmeka singa buli kikaamulali kimu kiba nga kigula $15? 	880	150	"Answer only and the answer should only contain integers. 
Maama wa Well atunda wootammeloni, kaamulali, n'emicungwa ku katale k'omu kitundu. Wootammeloni emu egula ssente ezikubisaamu emirundi esatu ez'ezigula buli kaamulali ekimu. Ensimbi ezigula omucungwa ogumu zenkanankana ezigula wootammeloni nga zaawuziddwamu emirundi 5. Dillon asindikiddwa ku katale okugula wootammeloni 4, bikaamulali 20, n'emicungwa 10. Anaasaasaanya ssente mmeka singa buli kikaamulali kimu kiba nga kigula $15? 
"	150
Eddwaliro likola ku balwadde 500 olunaku. Buli mulwadde akolebwako okumala ekinene ennyo eddakiika 24. Abasawo balamula $150 buli ssaawa eri eddwaliro era eddwaliro liramulira abalwadde $200 buli ssaawa. Eddwaliro likola amagoba ga ssente mmeka okuva mu nkyala zino? 	10000	760	"Answer only and the answer should only contain integers. 
Eddwaliro likola ku balwadde 500 olunaku. Buli mulwadde akolebwako okumala ekinene ennyo eddakiika 24. Abasawo balamula $150 buli ssaawa eri eddwaliro era eddwaliro liramulira abalwadde $200 buli ssaawa. Eddwaliro likola amagoba ga ssente mmeka okuva mu nkyala zino? 
"	760
Nissa apangisa abakozi ba sizoni 60 okuzannya nga baddiikuula ku dduuka lye erisangibwa ku kyalo Santa. Kimu kyakusatu eky'abakozi baalekulira oluvannyuma lw'abaana okubasesemera, oluvannyuma abalala 10 baalekulira oluvannyuma lw'abaana okubasamba entumbwe zaabwe. Abakozi bameka abasigaddewo?	30	20	"Answer only and the answer should only contain integers. 
Nissa apangisa abakozi ba sizoni 60 okuzannya nga baddiikuula ku dduuka lye erisangibwa ku kyalo Santa. Kimu kyakusatu eky'abakozi baalekulira oluvannyuma lw'abaana okubasesemera, oluvannyuma abalala 10 baalekulira oluvannyuma lw'abaana okubasamba entumbwe zaabwe. Abakozi bameka abasigaddewo?
"	20
Ensaasaanya ya Joseph ey'Ogwokutaano yali ya $500. Mu Gwomukaaga, ensaasaanya ye yali ekkako wansi ne $60. Ensaasaanya ye yonna awamu ey'emyezi egyo ebiri yali ya mmeka?	940	200	"Answer only and the answer should only contain integers. 
Ensaasaanya ya Joseph ey'Ogwokutaano yali ya $500. Mu Gwomukaaga, ensaasaanya ye yali ekkako wansi ne $60. Ensaasaanya ye yonna awamu ey'emyezi egyo ebiri yali ya mmeka?
"	200
Pam ne Fred baagenda mu bbinu ly'ebyemizannyo. Pam yavuga ekigaali ky'okwetoloola emirundi ebiriate ye Fred yakivuga emirundi 4. Oluvannyuma lw'ekyo, buli omu ku bo yasalawo okuvuga olutebe lw'olugalaamirizo emirundi ebiri. Singa buli luvuga lwa ttiketi 6, ttiketi mmeka ze baakozesa olunaku olwo?	60	2	"Answer only and the answer should only contain integers. 
Pam ne Fred baagenda mu bbinu ly'ebyemizannyo. Pam yavuga ekigaali ky'okwetoloola emirundi ebiriate ye Fred yakivuga emirundi 4. Oluvannyuma lw'ekyo, buli omu ku bo yasalawo okuvuga olutebe lw'olugalaamirizo emirundi ebiri. Singa buli luvuga lwa ttiketi 6, ttiketi mmeka ze baakozesa olunaku olwo?
"	2
Ku Bbalaza, Walt yatambula mmayiro 4. Ku Lwokubiri yatambula mmayiro ezeekubisaamu emirundi 6 mu ezo ze yatambula ku Bbalaza. Olugendo lwe lwonna awamu okuva ku Bbalaza okutuuka ku Lwokusatu lwali lwa mmayiro 41. Mmayiro mmeka ze yatambula ku Lwokusatu?	13	6	"Answer only and the answer should only contain integers. 
Ku Bbalaza, Walt yatambula mmayiro 4. Ku Lwokubiri yatambula mmayiro ezeekubisaamu emirundi 6 mu ezo ze yatambula ku Bbalaza. Olugendo lwe lwonna awamu okuva ku Bbalaza okutuuka ku Lwokusatu lwali lwa mmayiro 41. Mmayiro mmeka ze yatambula ku Lwokusatu?
"	6
Tom afuna enjoza z'emmotoka 4 omwezi. Singa buli lwoza lwa mmotoka lubeera lwa $15, abeera asasula ssente mmeka mu mwaka?	720	$60	"Answer only and the answer should only contain integers. 
Tom afuna enjoza z'emmotoka 4 omwezi. Singa buli lwoza lwa mmotoka lubeera lwa $15, abeera asasula ssente mmeka mu mwaka?
"	60
Mukwano gwa Brian Bobby alina vidiyo ggeemu 5 okukksko wansi w'eza Brian z'alina nga zikubisiddwamu emirundi 3. Singa Brian abeera ng'alina vidiyo ggeemu 20 naye nga yawangulwamu ggeemu 5 mu kiseera ng'okugeraageranya tekunnakolebwa, olwo Bobby aba na mmeka?	40	10	"Answer only and the answer should only contain integers. 
Mukwano gwa Brian Bobby alina vidiyo ggeemu 5 okukksko wansi w'eza Brian z'alina nga zikubisiddwamu emirundi 3. Singa Brian abeera ng'alina vidiyo ggeemu 20 naye nga yawangulwamu ggeemu 5 mu kiseera ng'okugeraageranya tekunnakolebwa, olwo Bobby aba na mmeka?
"	10
Waliwo embalaasi jjembelimu 27 zokka ezisigaddewo mu nsi yonna. Kimu kyakusatu ku zzo zisangibwa Scottish Highlands. Bibiri byakusatu eby'embalaasi jjembelimu nkazi. Embalaasi jjembelimu mmeka enkazi nga nzaaliranwa z'e Scotland eziriyo?	6	4	"Answer only and the answer should only contain integers. 
Waliwo embalaasi jjembelimu 27 zokka ezisigaddewo mu nsi yonna. Kimu kyakusatu ku zzo zisangibwa Scottish Highlands. Bibiri byakusatu eby'embalaasi jjembelimu nkazi. Embalaasi jjembelimu mmeka enkazi nga nzaaliranwa z'e Scotland eziriyo?
"	4
Rory yatumya sub 2 nga buli emu ya $7.50, obupakiti bwa ccipusi  2 ku $1.50 buli kamu ne kkuki 2 nga buli emu ya $1.00 okutuusibwa we zeetaagibwa. Waliwo ebisale by'okusaabaza bya bitundu 20 ebigattibwa ku ssente ezirina okusasulwa era ayagala okwongerako $5.00 ng'akasiimo. Olwo okutumya kwonna awamu nga kuliko n'okutambuza ebiguliddwa kunaaba kwa mmeka?	29	25	"Answer only and the answer should only contain integers. 
Rory yatumya sub 2 nga buli emu ya $7.50, obupakiti bwa ccipusi  2 ku $1.50 buli kamu ne kkuki 2 nga buli emu ya $1.00 okutuusibwa we zeetaagibwa. Waliwo ebisale by'okusaabaza bya bitundu 20 ebigattibwa ku ssente ezirina okusasulwa era ayagala okwongerako $5.00 ng'akasiimo. Olwo okutumya kwonna awamu nga kuliko n'okutambuza ebiguliddwa kunaaba kwa mmeka?
"	25
Mark yakoze okwegezaamu okwabaddemu ebibuuzo 75. Yamalirizza okwegezaamu ng'akolera ku kigero kya bibuuzo 5 buli ssaawa. Olwaleero, yakoze okwegezaamu okulala okw'ebibuuzo 100 ku kigero ky'obudde kye kimu. Singa Mark yabadde n'essaawa 8 okumaliriza okwegezaamu okusooka n'essaawa 6 okumaliriza okwegezaamu okwokubiri, ebibuuzo bimeka bye yalese nga tebiweddeeyo?	105	6	"Answer only and the answer should only contain integers. 
Mark yakoze okwegezaamu okwabaddemu ebibuuzo 75. Yamalirizza okwegezaamu ng'akolera ku kigero kya bibuuzo 5 buli ssaawa. Olwaleero, yakoze okwegezaamu okulala okw'ebibuuzo 100 ku kigero ky'obudde kye kimu. Singa Mark yabadde n'essaawa 8 okumaliriza okwegezaamu okusooka n'essaawa 6 okumaliriza okwegezaamu okwokubiri, ebibuuzo bimeka bye yalese nga tebiweddeeyo?
"	6
Mu kyuma ekikola obwokulya bwa sukaali, mulimu obukulungo obw'amasanda obwa bbulu 22 okusukka ku muwendo gw'obukulungo bw'amasanda obwa ppinka nga gukubisiddwamu emirundi ena. Singa obukulungo bw'amasanda obwa bbulu bubeera 12, obwa ppinka obulimu buli bumeka?  	70	20	"Answer only and the answer should only contain integers. 
Mu kyuma ekikola obwokulya bwa sukaali, mulimu obukulungo obw'amasanda obwa bbulu 22 okusukka ku muwendo gw'obukulungo bw'amasanda obwa ppinka nga gukubisiddwamu emirundi ena. Singa obukulungo bw'amasanda obwa bbulu bubeera 12, obwa ppinka obulimu buli bumeka?  
"	20
Ku mmotoka 20 eziriwo ez'okupangisa, 12 ku zo za masannyalaze, 4 ku zo zikozesa ggiya, n'ezisigadde zikozesa amasannyalaze ne ggiya. Bitundu bimeka ku kikumi eby'emmotoka ebikozesa amasannyalaze ne ggiya byombi wamu?	20	4	"Answer only and the answer should only contain integers. 
Ku mmotoka 20 eziriwo ez'okupangisa, 12 ku zo za masannyalaze, 4 ku zo zikozesa ggiya, n'ezisigadde zikozesa amasannyalaze ne ggiya. Bitundu bimeka ku kikumi eby'emmotoka ebikozesa amasannyalaze ne ggiya byombi wamu?
"	4
Waliwo enjuki 700 mu kiyumba ky'enjuki. Mulimu enjuki enkozi z'emirimu ezeekubisaamu emirundi ebiri mu muwendo gw'enjuki ento ezirimu, era nga mulimu n'enjuki ento ezeekubisaamu emirundi ebiri omuwendo gw'enjuki enzaazi ezirimu. Mu kiyumba mulimu enjuki enkozi z'emirimu mmeka?	400	700	"Answer only and the answer should only contain integers. 
Waliwo enjuki 700 mu kiyumba ky'enjuki. Mulimu enjuki enkozi z'emirimu ezeekubisaamu emirundi ebiri mu muwendo gw'enjuki ento ezirimu, era nga mulimu n'enjuki ento ezeekubisaamu emirundi ebiri omuwendo gw'enjuki enzaazi ezirimu. Mu kiyumba mulimu enjuki enkozi z'emirimu mmeka?
"	700
Jordan azannya vidiyo ggeemu essaawa 2 buli lunaku. Era alina n'akalimu ka lejjalejja gy'afuna $10 buli ssaawa. Jordan anaafuna ssente mmeka mu wiiki emu singa amala obudde bw'azannyamu vidiyo ggeemu ng'akolamu bukozi?	140	20	"Answer only and the answer should only contain integers. 
Jordan azannya vidiyo ggeemu essaawa 2 buli lunaku. Era alina n'akalimu ka lejjalejja gy'afuna $10 buli ssaawa. Jordan anaafuna ssente mmeka mu wiiki emu singa amala obudde bw'azannyamu vidiyo ggeemu ng'akolamu bukozi?
"	20
John agula amata ku dollar 2, amagi ku dollar 3, amataala g'amasannyalaze ku dollar 3, ebikopo ku dollar 3, n'obukwata ebiyenje ku dollar 4. Singa wabaawo omusolo gwa bitundu 10% ku buli kigulibwa ekitali kya kulya, buli kintu kyali kya ssente mmeka?	16	27	"Answer only and the answer should only contain integers. 
John agula amata ku dollar 2, amagi ku dollar 3, amataala g'amasannyalaze ku dollar 3, ebikopo ku dollar 3, n'obukwata ebiyenje ku dollar 4. Singa wabaawo omusolo gwa bitundu 10% ku buli kigulibwa ekitali kya kulya, buli kintu kyali kya ssente mmeka?
"	27
Kim atandiseewo bizinensi ye ey'okulabirira amayumba era ng'abala okulaba magoba genkana ki g'anaafuna mu bakasitoma be. Mu kiseera kino alina bakasitoma 3,naye ng'ali mu kwogera ne bakasitoma abalala 5 era nga mukakafu ekimala okubagatta mu kibalo kye. Buli maka ka gasitoma omu geetaaga eccupa 2 ezizigula ebyaguba ne ppaketi y'obugoye obwokulongoose. Eccupa ezizigula ebyaguba egula $2 buli emu ne ppaketi y'obugoye ejja kugula $5 buli emu. Bino bye byokka bye yeetaaga okusaasaanyizaako ssente. Abalamu nti omugatte gw'ennyingiza ye buli wiiki gujja kuba $92. Amagoba ge gwe mugatte gw'ennyingiza nga gwawuddwako omugatte gw'ensaasaanya, noolwekyo amagoba genkana ki, mu dollar, Lucas g'anaakola buli wiiki?	20	70	"Answer only and the answer should only contain integers. 
Kim atandiseewo bizinensi ye ey'okulabirira amayumba era ng'abala okulaba magoba genkana ki g'anaafuna mu bakasitoma be. Mu kiseera kino alina bakasitoma 3,naye ng'ali mu kwogera ne bakasitoma abalala 5 era nga mukakafu ekimala okubagatta mu kibalo kye. Buli maka ka gasitoma omu geetaaga eccupa 2 ezizigula ebyaguba ne ppaketi y'obugoye obwokulongoose. Eccupa ezizigula ebyaguba egula $2 buli emu ne ppaketi y'obugoye ejja kugula $5 buli emu. Bino bye byokka bye yeetaaga okusaasaanyizaako ssente. Abalamu nti omugatte gw'ennyingiza ye buli wiiki gujja kuba $92. Amagoba ge gwe mugatte gw'ennyingiza nga gwawuddwako omugatte gw'ensaasaanya, noolwekyo amagoba genkana ki, mu dollar, Lucas g'anaakola buli wiiki?
"	70
John alina hectare z'ettaka 10 ez'ennimiro y'ennaanansi. Mu buli hectare emu mulimu ennaanansi 100. John asobola okukungula ennaanansi ze buli luvannyuma lwa myezi 3. Enaanansi mmeka John z'asobola okukungula mu mwaka?	4000	5	"Answer only and the answer should only contain integers. 
John alina hectare z'ettaka 10 ez'ennimiro y'ennaanansi. Mu buli hectare emu mulimu ennaanansi 100. John asobola okukungula ennaanansi ze buli luvannyuma lwa myezi 3. Enaanansi mmeka John z'asobola okukungula mu mwaka?
"	5
Johnny alondalonda ebyokuzannyisa wansi mu kisenge kye. Yasuulasuula ebyokuzannyisa bye yaggya mu kibookisi kya Lego ekyalimu ebyokuzannyisa 500 n'abisaasaanya wansi, n'ekirala ekyalimu ebyokuzannyisa ebyekubisaamu emirundi esatu ebyo ebyali mu kya 500, n'ekirala ekyalimu kimu kyakuna eky'ebyokuzannyisa. Johnny alondalonda obutaffaali bumeka wansi singa aba wa kulonda ebyokuzannyisa byonna ebya Lego?	2125	200	"Answer only and the answer should only contain integers. 
Johnny alondalonda ebyokuzannyisa wansi mu kisenge kye. Yasuulasuula ebyokuzannyisa bye yaggya mu kibookisi kya Lego ekyalimu ebyokuzannyisa 500 n'abisaasaanya wansi, n'ekirala ekyalimu ebyokuzannyisa ebyekubisaamu emirundi esatu ebyo ebyali mu kya 500, n'ekirala ekyalimu kimu kyakuna eky'ebyokuzannyisa. Johnny alondalonda obutaffaali bumeka wansi singa aba wa kulonda ebyokuzannyisa byonna ebya Lego?
"	200
Debra alondoola omuzinga gw'enjuki alabe enjuki mmeka ezijja ne zigenda mu lunaku. Alaba enjuki 30 nga ziva ku muzinga mu ssaawa 6 ezisooka, ate n'alaba 1/2 eky'enjuki ku njuki ezo nga kikomawo mu ssaawa 6 eziddirira. Alaba enjuki ezeekubisaamu emirundi ebiri omuwendo gw'ezo ze yasoose okulaba nga ziva ku muzinga nga era ne zigenda mu ssaawa mukaaga eziddako. Olwo buli njuki yonna eyava ku muzinga ng'obudde obwo tebunnatuuka naye nga tennadda ekomawo ku muzinga mu ssaawa 6 eziddako. Enjuki mmeka Debra ze yalaba nga zikomawo ku muzinga mu ssaawa mukaaga ezisembayo mu lunaku. 	75	24	"Answer only and the answer should only contain integers. 
Debra alondoola omuzinga gw'enjuki alabe enjuki mmeka ezijja ne zigenda mu lunaku. Alaba enjuki 30 nga ziva ku muzinga mu ssaawa 6 ezisooka, ate n'alaba 1/2 eky'enjuki ku njuki ezo nga kikomawo mu ssaawa 6 eziddirira. Alaba enjuki ezeekubisaamu emirundi ebiri omuwendo gw'ezo ze yasoose okulaba nga ziva ku muzinga nga era ne zigenda mu ssaawa mukaaga eziddako. Olwo buli njuki yonna eyava ku muzinga ng'obudde obwo tebunnatuuka naye nga tennadda ekomawo ku muzinga mu ssaawa 6 eziddako. Enjuki mmeka Debra ze yalaba nga zikomawo ku muzinga mu ssaawa mukaaga ezisembayo mu lunaku. 
"	24
Brittany ne maama we bagenda ku kkaddiyizo. Omuwendo ogusasulwa abayingira gwa $12 ku bantu abakulu ne $10 ku baana abato. Maama wa Brittany asasula asolooza ssente ebisale bya ttiketi ya mwana 1 ne ttiketi y'omuntu omukulu 1. Singa abeera nga yaddizibwa $8, ssente mmeka mu dollar, ze yawa asolooza ssente?	30	22	"Answer only and the answer should only contain integers. 
Brittany ne maama we bagenda ku kkaddiyizo. Omuwendo ogusasulwa abayingira gwa $12 ku bantu abakulu ne $10 ku baana abato. Maama wa Brittany asasula asolooza ssente ebisale bya ttiketi ya mwana 1 ne ttiketi y'omuntu omukulu 1. Singa abeera nga yaddizibwa $8, ssente mmeka mu dollar, ze yawa asolooza ssente?
"	22
Charle alina emikwano ku Facebook egikubisaamu egya Dorothy emirundi esatu. James alina emikwano ku Facebook egikubisaamu egya Dorothy emirundi ena. Singa Charlie abeera n'emikwano 12 ku Facebook, olwo James alina emikwano emeka?	16	24	"Answer only and the answer should only contain integers. 
Charle alina emikwano ku Facebook egikubisaamu egya Dorothy emirundi esatu. James alina emikwano ku Facebook egikubisaamu egya Dorothy emirundi ena. Singa Charlie abeera n'emikwano 12 ku Facebook, olwo James alina emikwano emeka?
"	24
Steve ne Tim basalawo okulaba ani asooka okutuuka ewaka nga bava ku ssomero. Steve abeera walako ku Tim, noolwekyo akkirizibwa okuvugawo eggaali ye. Steve abeera mu mmayiro 3 okuva ku ssomero era ng'asobola okuvuga ffuuti 440 buli ddakiika. Tim abeera mmayiro 2 okuva ku ssomero. Singa Tim asobola okuvuga ka sukuuta ke ng'adduka ffuuti 264 buli ddakiika, omuwanguzi anaalinda kumala budde bwenkana ki ku nnyumba yaabwe awanguddwa okusobola okumalako olugendo olusaliddwa?	4	216	"Answer only and the answer should only contain integers. 
Steve ne Tim basalawo okulaba ani asooka okutuuka ewaka nga bava ku ssomero. Steve abeera walako ku Tim, noolwekyo akkirizibwa okuvugawo eggaali ye. Steve abeera mu mmayiro 3 okuva ku ssomero era ng'asobola okuvuga ffuuti 440 buli ddakiika. Tim abeera mmayiro 2 okuva ku ssomero. Singa Tim asobola okuvuga ka sukuuta ke ng'adduka ffuuti 264 buli ddakiika, omuwanguzi anaalinda kumala budde bwenkana ki ku nnyumba yaabwe awanguddwa okusobola okumalako olugendo olusaliddwa?
"	216
Shawnda asalawo nti abaana b'oku miriraano gye basobola okutuusa ku bantu obuweereza bw'okupika omukka mu ggaali. Asalawo nti engeri esinga obulungi ey'okukikolamu kwe kukyusa omupiira. Buli  lupika lwa mupiira lwa cent 25. Ku lunku olusooka, abantu bataano be bajja okubapikira mu mipiira gyombi. Abantu 3 be bajja okupika  mu mipiira gyabwe gyonna. Ku nkomerero, omuntu omu yajja n'eggaali mupiiragumu. Yakola dollar mmeka olunaku olwo?	5	200	"Answer only and the answer should only contain integers. 
Shawnda asalawo nti abaana b'oku miriraano gye basobola okutuusa ku bantu obuweereza bw'okupika omukka mu ggaali. Asalawo nti engeri esinga obulungi ey'okukikolamu kwe kukyusa omupiira. Buli  lupika lwa mupiira lwa cent 25. Ku lunku olusooka, abantu bataano be bajja okubapikira mu mipiira gyombi. Abantu 3 be bajja okupika  mu mipiira gyabwe gyonna. Ku nkomerero, omuntu omu yajja n'eggaali mupiiragumu. Yakola dollar mmeka olunaku olwo?
"	200
Carl agula ppaketi za kkuki 10. Buli ppaketi erimu kkuki mukaaga munda. Buli kkuki egula $0.10. Ssente mmeka Carl z'adizibwa singa asasula n'akapapula ka ssente aka $10?	4	100	"Answer only and the answer should only contain integers. 
Carl agula ppaketi za kkuki 10. Buli ppaketi erimu kkuki mukaaga munda. Buli kkuki egula $0.10. Ssente mmeka Carl z'adizibwa singa asasula n'akapapula ka ssente aka $10?
"	100
