question	answer	command_r+	prompt	verbalized
Jordan alekisaka ngonga 2 na mokolo mpo ya kosakana na jeux video. Aosala mosala ya ntango moke ezali komemela ye 10$ na ngonga. Motuya ya mbongo boni Jordan akozwa na poso, soki ngonga ya masano na ye atiyaki na mosala ?	140	30	"Answer only and the answer should only contain integers. 
Jordan alekisaka ngonga 2 na mokolo mpo ya kosakana na jeux video. Aosala mosala ya ntango moke ezali komemela ye 10$ na ngonga. Motuya ya mbongo boni Jordan akozwa na poso, soki ngonga ya masano na ye atiyaki na mosala ?
"	30
Jean asombi mpo na 2$ mabele, 3 $ na maki, 3 $ ya ampoule, 3 $ ya tasse mpe 4 $ ya motambo ya mpoko. Koyeba ete taxe ya 10% ezali kotiyama na biloko nyoso oyo ya kolia te, motuya boni ya ntalo na nyoso.	16	1420	"Answer only and the answer should only contain integers. 
Jean asombi mpo na 2$ mabele, 3 $ na maki, 3 $ ya ampoule, 3 $ ya tasse mpe 4 $ ya motambo ya mpoko. Koyeba ete taxe ya 10% ezali kotiyama na biloko nyoso oyo ya kolia te, motuya boni ya ntalo na nyoso.
"	1420
Kim asali kompani na ye moko ya kotiya bopeto mpe asali calcul ya matabisi akoki kozwa na ba client. Azali kaka na 3 client, kasi masolo na ye na ba client 5 mosusu ezopesa ye kimia mpo ya kosala ba calcul na ye. Milangi 2 ya Javel mpe paquet moko ya linuka ekozala malamu mpo ya bopeto na ndako ya client moko na moko. Esengeli kobimisa 2 $ na milangi ya Javel mpe 5 $ ya paquet ya linuka. Ezali wana kobebisa na ye nyoso. Asali calcul ete matabisi na ye ya poso nyoso ekozala 92 $. Matabisi ezali bokeseni kati ya matabisi nyoso mpe kobebisa nyoso, matabisi nini, na dollar, Kim akosala na poso nyoso ?	20	92	"Answer only and the answer should only contain integers. 
Kim asali kompani na ye moko ya kotiya bopeto mpe asali calcul ya matabisi akoki kozwa na ba client. Azali kaka na 3 client, kasi masolo na ye na ba client 5 mosusu ezopesa ye kimia mpo ya kosala ba calcul na ye. Milangi 2 ya Javel mpe paquet moko ya linuka ekozala malamu mpo ya bopeto na ndako ya client moko na moko. Esengeli kobimisa 2 $ na milangi ya Javel mpe 5 $ ya paquet ya linuka. Ezali wana kobebisa na ye nyoso. Asali calcul ete matabisi na ye ya poso nyoso ekozala 92 $. Matabisi ezali bokeseni kati ya matabisi nyoso mpe kobebisa nyoso, matabisi nini, na dollar, Kim akosala na poso nyoso ?
"	92
Jean azali na elanga ya ananas ya 10 hectare. Toyebi ete 100 ananas na hectare mpe Jean akobuka yango na nsima ya sanza 3 nyoso, motuya boni akoki kobuka na mbula moko ?	4000	300	"Answer only and the answer should only contain integers. 
Jean azali na elanga ya ananas ya 10 hectare. Toyebi ete 100 ananas na hectare mpe Jean akobuka yango na nsima ya sanza 3 nyoso, motuya boni akoki kobuka na mbula moko ?
"	300
Johnny alokoti ba jouets oyo etikali na ndako ya kolala na ye. Akweyisi jeu ya lego ya biteni 500, moko mosusu na mbala 3 koleka biteni, na mpe ya nsuka ezalaki na 1/4 ya motango ya biteni. Motuya boni ya biteni Johnny alokoti nyoso ?	2,125	2007	"Answer only and the answer should only contain integers. 
Johnny alokoti ba jouets oyo etikali na ndako ya kolala na ye. Akweyisi jeu ya lego ya biteni 500, moko mosusu na mbala 3 koleka biteni, na mpe ya nsuka ezalaki na 1/4 ya motango ya biteni. Motuya boni ya biteni Johnny alokoti nyoso ?
"	2007
Debra akokengele ndako ya nzoi mpo na komona motuya ya ba nzoi bakokota mpe bakobima na mokolo. Amoni 30 nzoi batiki ndako ya nzoi na ngonga 6 elandi, mpe amoni ndambo bazongi na ngonga 6 elandi. Na nsima, na kati ya ngonga 6 elandi, amoni kopumboa mbala mibale ba nzoi koleka ba oyo batikaki ndako ya nzoi na mbala ya liboso. Na nsima, na kati ya ngonga 6 elandi, ba nzoi nyoso oyo babimaki mpe bazongaki naino te bazongi na ndako ya nzoi. Motuya boni ya nzoi Debra amoni bazongi na ndako ya nzoi na kati ya ngonga 6 ya nsuka ya mokolo ?	75	3	"Answer only and the answer should only contain integers. 
Debra akokengele ndako ya nzoi mpo na komona motuya ya ba nzoi bakokota mpe bakobima na mokolo. Amoni 30 nzoi batiki ndako ya nzoi na ngonga 6 elandi, mpe amoni ndambo bazongi na ngonga 6 elandi. Na nsima, na kati ya ngonga 6 elandi, amoni kopumboa mbala mibale ba nzoi koleka ba oyo batikaki ndako ya nzoi na mbala ya liboso. Na nsima, na kati ya ngonga 6 elandi, ba nzoi nyoso oyo babimaki mpe bazongaki naino te bazongi na ndako ya nzoi. Motuya boni ya nzoi Debra amoni bazongi na ndako ya nzoi na kati ya ngonga 6 ya nsuka ya mokolo ?
"	3
Brittany na mama na ye bakeyi na musée. Ntalo ya kokota ezali na 12$ mpo na bakolo mpe 10 $ mpo na bana. Mama ya Brittany apesi moto ya caisse mbongo mpo na billet 1 ya mwana mpe billet 1 ya mokolo. Soki bazongiseli ye bokeseni ya 8$, motuya boni ya mbongo, na dollar, apesi na moto ya caisse ?	30	3	"Answer only and the answer should only contain integers. 
Brittany na mama na ye bakeyi na musée. Ntalo ya kokota ezali na 12$ mpo na bakolo mpe 10 $ mpo na bana. Mama ya Brittany apesi moto ya caisse mbongo mpo na billet 1 ya mwana mpe billet 1 ya mokolo. Soki bazongiseli ye bokeseni ya 8$, motuya boni ya mbongo, na dollar, apesi na moto ya caisse ?
"	3
Charlie azali na baninga mbala misato koleka Dorothée na Facebook. Jacques azali na bango mbala minei koleka Dorothée. Soki Charlie azali na baninga 12 na Facebook, motuya boni Jacques azali na bango ?	16	11	"Answer only and the answer should only contain integers. 
Charlie azali na baninga mbala misato koleka Dorothée na Facebook. Jacques azali na bango mbala minei koleka Dorothée. Soki Charlie azali na baninga 12 na Facebook, motuya boni Jacques azali na bango ?
"	11
Steve na Tim bazwi mokano ya kotala nani na bango mibale akozonga na mbangu koleka na eteyelo. Steve afandaka mosika koleka Tim mpe azali na makoki ya kosalela velo na ye. Steve afandaka na 3 miles na eteyelo mpe apusaka na 440 makolo na minute. Tim afandaka na 2 miles na eteyelo. Soki Tim atamboli na skateboard na mbangu ya 264 makolo na minute, ngonga boni molongi akokoma epai na ye liboso ete mokiti asilisa kopota ?	4	12	"Answer only and the answer should only contain integers. 
Steve na Tim bazwi mokano ya kotala nani na bango mibale akozonga na mbangu koleka na eteyelo. Steve afandaka mosika koleka Tim mpe azali na makoki ya kosalela velo na ye. Steve afandaka na 3 miles na eteyelo mpe apusaka na 440 makolo na minute. Tim afandaka na 2 miles na eteyelo. Soki Tim atamboli na skateboard na mbangu ya 264 makolo na minute, ngonga boni molongi akokoma epai na ye liboso ete mokiti asilisa kopota ?
"	12
Shawnda akanisi ete mosala ya kotiya mopepe na velo ekozala malamu na bana ya quartier na ye. Aponi kofutisa na pneu. Kotiya mopepe na pneu nyoso ezali na ntalo ya 25 cents. Mokolo ya liboso, bato 5 bayei kotiya mopepe na pneu mibale na ba velo na bango moko na moko. Bato 3 bayei kotiya mopepe na ba pneu ya ba tricycle ( velo ya makolo misato) na bango. Na nsuka, moto moko ayei na monocycle. Motuya boni ya mbongo azwi mokolo wana ?	5	1.45	"Answer only and the answer should only contain integers. 
Shawnda akanisi ete mosala ya kotiya mopepe na velo ekozala malamu na bana ya quartier na ye. Aponi kofutisa na pneu. Kotiya mopepe na pneu nyoso ezali na ntalo ya 25 cents. Mokolo ya liboso, bato 5 bayei kotiya mopepe na pneu mibale na ba velo na bango moko na moko. Bato 3 bayei kotiya mopepe na ba pneu ya ba tricycle ( velo ya makolo misato) na bango. Na nsuka, moto moko ayei na monocycle. Motuya boni ya mbongo azwi mokolo wana ?
"	1
Carl asombi paquet zomi ya cookie. Paquet moko ezali na biscuit motoba. Biscuit moko ezali na ntalo ya 0,10 $. Motuya ya mbongo boni Carl akozwa soki afuti na lokasa ya 10$ ?	4	100	"Answer only and the answer should only contain integers. 
Carl asombi paquet zomi ya cookie. Paquet moko ezali na biscuit motoba. Biscuit moko ezali na ntalo ya 0,10 $. Motuya ya mbongo boni Carl akozwa soki afuti na lokasa ya 10$ ?
"	100
Dave asombi Paquet ya monene ya frite alei zomi na minei liboso ete mouette ya nzala ayiba ye paquet na maboko. Na ntango mouette atalemi, ameli ndambo ya motango frite oyo Dave aliaki. Na nsima, bibenga misato babengani mouette na bilei mpe bakoki kolia frite misato mpo na ebenga moko na moko. Na nsima, mwana mpoko ayibi mibale ya misato ya frite etikali. Ba fourmis balokoti moko ya nsuka, batiki frite mitano. Motuya boni ya frite ezalaki na paquet na ntango Dave asombaki yango ?	48	3	"Answer only and the answer should only contain integers. 
Dave asombi Paquet ya monene ya frite alei zomi na minei liboso ete mouette ya nzala ayiba ye paquet na maboko. Na ntango mouette atalemi, ameli ndambo ya motango frite oyo Dave aliaki. Na nsima, bibenga misato babengani mouette na bilei mpe bakoki kolia frite misato mpo na ebenga moko na moko. Na nsima, mwana mpoko ayibi mibale ya misato ya frite etikali. Ba fourmis balokoti moko ya nsuka, batiki frite mitano. Motuya boni ya frite ezalaki na paquet na ntango Dave asombaki yango ?
"	3
Lundi, mercredi na vendredi, moyekoli Kimo azali na mateya misato ya ngonga moko na mokolo. Mardis na jeudi, azali na mateya 2 na ngonga moko mikolo nyoso. Soki ezali na poso 16 ya eteyelo na semestre, ngonga boni Kimo amibonzi na mateya na ye na semester ?	272	115	"Answer only and the answer should only contain integers. 
Lundi, mercredi na vendredi, moyekoli Kimo azali na mateya misato ya ngonga moko na mokolo. Mardis na jeudi, azali na mateya 2 na ngonga moko mikolo nyoso. Soki ezali na poso 16 ya eteyelo na semestre, ngonga boni Kimo amibonzi na mateya na ye na semester ?
"	115
Mikolo nyoso Bill alambaka mapa 300 ya mike, 120 croissant na chocolat mpe 60 baguette. Ba mapa ya mike ezali na molai ya 4 pouce na moko, ba croissant 6 pouce na moko mpe ba baguette makolo mibale na moko. Soki Bill atiyi biloko nyoso ya boulangerie moko nsima ya mosusu molai na yango ekozala makolo boni ?	280	24	"Answer only and the answer should only contain integers. 
Mikolo nyoso Bill alambaka mapa 300 ya mike, 120 croissant na chocolat mpe 60 baguette. Ba mapa ya mike ezali na molai ya 4 pouce na moko, ba croissant 6 pouce na moko mpe ba baguette makolo mibale na moko. Soki Bill atiyi biloko nyoso ya boulangerie moko nsima ya mosusu molai na yango ekozala makolo boni ?
"	24
Mpo na koleisa ba makako na zoo, mobateti akobenga bitabe na elanga ya mboka na sanza 2 nyoso. Soki esengeli bitabe 200 mpo na makako, 400 mpo na mikomboso mpe 100 mpo na abúlá (babouin), motuya boni esengeli kobenga mpo ya kokoka mpo na sanza 2 ?	1400	1100	"Answer only and the answer should only contain integers. 
Mpo na koleisa ba makako na zoo, mobateti akobenga bitabe na elanga ya mboka na sanza 2 nyoso. Soki esengeli bitabe 200 mpo na makako, 400 mpo na mikomboso mpe 100 mpo na abúlá (babouin), motuya boni esengeli kobenga mpo ya kokoka mpo na sanza 2 ?
"	1100
Blake na Kelly bandogbani mpo na koyeba nani akoki kopota koleka na 15 minutes. Bazwi mokano ya kosala na libanda ya football ya 100 yards na molai. Blake asali 15 kokenda kosonga. Kelly asali kokenda kosonga moko, mpe azwi mokano ete alingi lisusu kopota te pembeni ya Blake. Abandi kosala kokenda kosonga na kosuka na mondelo ya 40 yards. Asali yango mbala 34. Motuya boni ya yards molongi apoti koleka mokiti ?	80	11	"Answer only and the answer should only contain integers. 
Blake na Kelly bandogbani mpo na koyeba nani akoki kopota koleka na 15 minutes. Bazwi mokano ya kosala na libanda ya football ya 100 yards na molai. Blake asali 15 kokenda kosonga. Kelly asali kokenda kosonga moko, mpe azwi mokano ete alingi lisusu kopota te pembeni ya Blake. Abandi kosala kokenda kosonga na kosuka na mondelo ya 40 yards. Asali yango mbala 34. Motuya boni ya yards molongi apoti koleka mokiti ?
"	11
Raphaël akeyi kosomba biloko ya kelasi. Asombi bikomeli 4 na 1,5$ na moko, cahier 2 na 4 $ na moko na mpe papier bond na 20 $. Motuya boni Raphaël abebisi mpo na yango ?	34	11	"Answer only and the answer should only contain integers. 
Raphaël akeyi kosomba biloko ya kelasi. Asombi bikomeli 4 na 1,5$ na moko, cahier 2 na 4 $ na moko na mpe papier bond na 20 $. Motuya boni Raphaël abebisi mpo na yango ?
"	11
Finn akotala ba têtard 11 bakobeta mai na liziba. Amoni na mbala moko 6 bamati likolo nénuphar moko, na nsima 2 babombami na nse ya libanga. Motuya boni ya têtard Finn akoki komona na liziba ?	15	5	"Answer only and the answer should only contain integers. 
Finn akotala ba têtard 11 bakobeta mai na liziba. Amoni na mbala moko 6 bamati likolo nénuphar moko, na nsima 2 babombami na nse ya libanga. Motuya boni ya têtard Finn akoki komona na liziba ?
"	5
Ebombelo ya mai moko ezali na bozindo ya makolo 17 na lundi. Mardi, ebombelo ezali na makolo 7 ya mai koleka. Mercredi bozindo ya mai elakisi mibale ya misato na oyo ezalaki mardi. Bozindo boni ya ebombelo ya mai na mercredi ?	16	24	"Answer only and the answer should only contain integers. 
Ebombelo ya mai moko ezali na bozindo ya makolo 17 na lundi. Mardi, ebombelo ezali na makolo 7 ya mai koleka. Mercredi bozindo ya mai elakisi mibale ya misato na oyo ezalaki mardi. Bozindo boni ya ebombelo ya mai na mercredi ?
"	24
Anakin na Locsin bakeyi na libongo lelo. Anakin akangi ba étoile 10 ya mbu, hippocampe 6 na mpe poisson-clown 3. Locsin akangi ba étoile 5 ya mbu na nse ya Anakin, hippocampe 3 na nse ya Anakin mpe poisson-clown 2 ya koleka Anakin. Motuya boni ya mbisi bango mibale bakangi ?	32	21	"Answer only and the answer should only contain integers. 
Anakin na Locsin bakeyi na libongo lelo. Anakin akangi ba étoile 10 ya mbu, hippocampe 6 na mpe poisson-clown 3. Locsin akangi ba étoile 5 ya mbu na nse ya Anakin, hippocampe 3 na nse ya Anakin mpe poisson-clown 2 ya koleka Anakin. Motuya boni ya mbisi bango mibale bakangi ?
"	21
Soki sac moko ya billes ezali na ntalo ya 20 $ na mpe ntalo ya ebandela emati na 20 % na nsima ya mikolo mibale nyoso, ntalo boni ekozala sac moko ya billes na nsima ya sanza 36 ? 	92	45	"Answer only and the answer should only contain integers. 
Soki sac moko ya billes ezali na ntalo ya 20 $ na mpe ntalo ya ebandela emati na 20 % na nsima ya mikolo mibale nyoso, ntalo boni ekozala sac moko ya billes na nsima ya sanza 36 ? 
"	45
Ba jouet ebele efandi na ndako moko : mituka 5 ya motane, figurine 3 na mpe poupée moko. Poupée ezali n'a ntalo ya figurine 3, mpe motuka moko ya motane na ntalo ya 4 $. Koyeba ete figurine ezali na ntalo ya 5 $, motuya nyoso ya ba jouet ezali boni ?	50	24	"Answer only and the answer should only contain integers. 
Ba jouet ebele efandi na ndako moko : mituka 5 ya motane, figurine 3 na mpe poupée moko. Poupée ezali n'a ntalo ya figurine 3, mpe motuka moko ya motane na ntalo ya 4 $. Koyeba ete figurine ezali na ntalo ya 5 $, motuya nyoso ya ba jouet ezali boni ?
"	24
Jackie azali komituna soki ye moko asala koyebisa impôt ye moko to azwa na mosala comptable moko. Na kosala ye moko, akoki kosala ngonga 3 lokola freelancer na sanza, yango ekolakisa kobungisa mbongo ya 35 $ na ngonga. Comptable akotuna ye 90 $. Motuya ya mbongo boni akozwa koleka soki azwi moto na mosala ?	15	135	"Answer only and the answer should only contain integers. 
Jackie azali komituna soki ye moko asala koyebisa impôt ye moko to azwa na mosala comptable moko. Na kosala ye moko, akoki kosala ngonga 3 lokola freelancer na sanza, yango ekolakisa kobungisa mbongo ya 35 $ na ngonga. Comptable akotuna ye 90 $. Motuya ya mbongo boni akozwa koleka soki azwi moto na mosala ?
"	135
Mpo na mbula 30 na ye, Elvira aponi lokola libonza ordinateur ya sika na ba accessoires ebele. Azali na mbongo ya 1 500 € bapesi na libota mobimba mpe akanisi ete akoki kobomba ndambo ya kosomba elamba. Akeyi na magasin ya informatique mpe aponi appareil ya ntalo ya 1090 € na écran, clavier na souris. Asombi mpe scanner ya 157 €, graveur ya CD na 74 € na mpe imprimante na 102 €. Motuya boni ya mbongo akotikala na yango mpo na kosomba elamba ?	77	349	"Answer only and the answer should only contain integers. 
Mpo na mbula 30 na ye, Elvira aponi lokola libonza ordinateur ya sika na ba accessoires ebele. Azali na mbongo ya 1 500 € bapesi na libota mobimba mpe akanisi ete akoki kobomba ndambo ya kosomba elamba. Akeyi na magasin ya informatique mpe aponi appareil ya ntalo ya 1090 € na écran, clavier na souris. Asombi mpe scanner ya 157 €, graveur ya CD na 74 € na mpe imprimante na 102 €. Motuya boni ya mbongo akotikala na yango mpo na kosomba elamba ?
"	349
Voisine ya Sandra apesi ye kitunga ya maki 9 na mbala nyoso abatelaka mwana na ye ya mwasi. Mpo na kosala flan espagnol, Sandra asengeli na maki 3. Soki bapesaki ye mosala ya kosala 15 gâteaux na creme mpo ya kolokota mbongo ya eteyelo na ye, mbala boni asengeli kobatela mwana ?	5	12	"Answer only and the answer should only contain integers. 
Voisine ya Sandra apesi ye kitunga ya maki 9 na mbala nyoso abatelaka mwana na ye ya mwasi. Mpo na kosala flan espagnol, Sandra asengeli na maki 3. Soki bapesaki ye mosala ya kosala 15 gâteaux na creme mpo ya kolokota mbongo ya eteyelo na ye, mbala boni asengeli kobatela mwana ?
"	12
Seth azali mokolo mbala 2 na Brooke. Na mbula mibale, ba mbula na bango ekozala mbula 28. Mbula ya Seth ezali boni ?	16	26	"Answer only and the answer should only contain integers. 
Seth azali mokolo mbala 2 na Brooke. Na mbula mibale, ba mbula na bango ekozala mbula 28. Mbula ya Seth ezali boni ?
"	26
Jimmy azali na 2$ koleka mbala mibale mbongo ya Ethel. Soki Ethel azali na 8 $, Jimmy azali na mbongo boni ?	18	6	"Answer only and the answer should only contain integers. 
Jimmy azali na 2$ koleka mbala mibale mbongo ya Ethel. Soki Ethel azali na 8 $, Jimmy azali na mbongo boni ?
"	6
Na kolongola samedi epai wapi azo tambola 10 miles, Pancho asalaka 20 miles mikolo nyoso.  Ba miles boni asali na kotambola na poso moko ?	120	10	"Answer only and the answer should only contain integers. 
Na kolongola samedi epai wapi azo tambola 10 miles, Pancho asalaka 20 miles mikolo nyoso.  Ba miles boni asali na kotambola na poso moko ?
"	10
Fanfare abengi ba uniforme ya sika. Uniforme nyoso ezali na enkoti na ntalo ya 25 $, kasaka moko ezali na ntalo mbala misato koleka enkoti na mpe pantalon ntalo ekokani na katikati ya enkoti mpe ya kasaka. Ntalo nyoso ya uniforme moko ?	150	50	"Answer only and the answer should only contain integers. 
Fanfare abengi ba uniforme ya sika. Uniforme nyoso ezali na enkoti na ntalo ya 25 $, kasaka moko ezali na ntalo mbala misato koleka enkoti na mpe pantalon ntalo ekokani na katikati ya enkoti mpe ya kasaka. Ntalo nyoso ya uniforme moko ?
"	50
Jake azali kotambola na musée ya entomologie. Amoni 80 araignées ya makolo 8, 90 insectes ya makolo 6, na ba invertébrés 3 ya mutant ya makolo 10. Makolo boni Jake azali komona na nyoso ?	1210	174	"Answer only and the answer should only contain integers. 
Jake azali kotambola na musée ya entomologie. Amoni 80 araignées ya makolo 8, 90 insectes ya makolo 6, na ba invertébrés 3 ya mutant ya makolo 10. Makolo boni Jake azali komona na nyoso ?
"	174
Ezali na ba ndeke minei na Caboose. Sally Two azali na mbula misato koleka ya Granny Red. Granny Red azali mbala mibale mokolo ya Sally Four. Soki Sally Four azali na mbula ndenge moko na Sally Thirtytwo, mpe Sally Thirtytwo azali na mbula 8, mbula boni mpo na ba ndeke minei nyoso ?	51	111	"Answer only and the answer should only contain integers. 
Ezali na ba ndeke minei na Caboose. Sally Two azali na mbula misato koleka ya Granny Red. Granny Red azali mbala mibale mokolo ya Sally Four. Soki Sally Four azali na mbula ndenge moko na Sally Thirtytwo, mpe Sally Thirtytwo azali na mbula 8, mbula boni mpo na ba ndeke minei nyoso ?
"	111
Jessica azali komituna motuya ya mbongo boni asengeli kofuta sanza nyoso mpo ya kofuta ba niongo na ye nyoso. Lifuta ya moke ya kodefa ya moyekoli ezali na 300 $ na sanza, oyo ya carte ya credit ezali 200 $ na sanza mpe ya kodefa ya hypothécaire ezali na 500 $ na sanza. Soki Jessica alingi kofuta 50 % koleka ya nse, motuya boni asengeli kofuta na mbula moko ? 	18000	1250	"Answer only and the answer should only contain integers. 
Jessica azali komituna motuya ya mbongo boni asengeli kofuta sanza nyoso mpo ya kofuta ba niongo na ye nyoso. Lifuta ya moke ya kodefa ya moyekoli ezali na 300 $ na sanza, oyo ya carte ya credit ezali 200 $ na sanza mpe ya kodefa ya hypothécaire ezali na 500 $ na sanza. Soki Jessica alingi kofuta 50 % koleka ya nse, motuya boni asengeli kofuta na mbula moko ? 
"	1250
Billy azali kopalola mpe kokata mbálá mpo na kolamba salade ya mbálá mpo na barbecue ya monene ya libota. Lokola ezali likambo ya monene, azali na mbálá 60 ya kopalola. Ba mbálá ezali mwa ndenge moko na monene, esengeli na ngonga ya kokokana mpo ya kopalola mpe kokata. Esengeli na Billy minutes moko na ndambo mpo na kopalola mbálá moko, kasi 5 seconde kaka mpo na kokata. Motuya boni ya ngonga esengeli na Billy mpo na kosilisa kolamba mbálá ?	95	1200	"Answer only and the answer should only contain integers. 
Billy azali kopalola mpe kokata mbálá mpo na kolamba salade ya mbálá mpo na barbecue ya monene ya libota. Lokola ezali likambo ya monene, azali na mbálá 60 ya kopalola. Ba mbálá ezali mwa ndenge moko na monene, esengeli na ngonga ya kokokana mpo ya kopalola mpe kokata. Esengeli na Billy minutes moko na ndambo mpo na kopalola mbálá moko, kasi 5 seconde kaka mpo na kokata. Motuya boni ya ngonga esengeli na Billy mpo na kosilisa kolamba mbálá ?
"	1200
Juan na ndeko na ye Carlos batekaka ba limonade. Mpo na gallon nyoso babebisi 3 $ na ndimo ngai mpe 2 $ ya sukali. Bazwi verre 20 ya limonade mpe bateki yango na 0,50 $ na verre. Soki basali matabisi ya 25$, motuya boni babebisi mpo na ndimo ngai ?	15	11	"Answer only and the answer should only contain integers. 
Juan na ndeko na ye Carlos batekaka ba limonade. Mpo na gallon nyoso babebisi 3 $ na ndimo ngai mpe 2 $ ya sukali. Bazwi verre 20 ya limonade mpe bateki yango na 0,50 $ na verre. Soki basali matabisi ya 25$, motuya boni babebisi mpo na ndimo ngai ?
"	11
Na bokimi mbangu moko esangisi 240 ba asiatique, 80 kati na bango ezalaki ba japonais mpe basusu ba chinois. Soki motuya ya bana mibali na ekipi ya ba chinois ezalaki 60, motuya boni ya bana basi bazalaki na ekipi moko wana?	100	160	"Answer only and the answer should only contain integers. 
Na bokimi mbangu moko esangisi 240 ba asiatique, 80 kati na bango ezalaki ba japonais mpe basusu ba chinois. Soki motuya ya bana mibali na ekipi ya ba chinois ezalaki 60, motuya boni ya bana basi bazalaki na ekipi moko wana?
"	160
Zaid abebisi 1/4 na lifuta na ye ya ndako, 1/3 mpo na carburant ya motuka na ye mpe apesi ndambo ya mosolo etikali na association ya bolingani. Apesi 200 $ na mwana na ye ya mwasi mpo na makombo na ye na poso mpe 700 $ na mwasi na ye mpo na biloko ya kolia ya ndako. Soki Zaid azwi 6 000 $ na sanza, motuya boni ya mbongo akotikala na yango na nsima ya kobebisa mpe kokaba ?	350	3100	"Answer only and the answer should only contain integers. 
Zaid abebisi 1/4 na lifuta na ye ya ndako, 1/3 mpo na carburant ya motuka na ye mpe apesi ndambo ya mosolo etikali na association ya bolingani. Apesi 200 $ na mwana na ye ya mwasi mpo na makombo na ye na poso mpe 700 $ na mwasi na ye mpo na biloko ya kolia ya ndako. Soki Zaid azwi 6 000 $ na sanza, motuya boni ya mbongo akotikala na yango na nsima ya kobebisa mpe kokaba ?
"	3100
Rani azali na crabe (lingato) zomi ya koleka Monique, azali na crabe 4 na nse ya Bo. Koyeba ete Bo azali na crabe 40, sala calcul ya motuya nyoso ya crabe.	122	44	"Answer only and the answer should only contain integers. 
Rani azali na crabe (lingato) zomi ya koleka Monique, azali na crabe 4 na nse ya Bo. Koyeba ete Bo azali na crabe 40, sala calcul ya motuya nyoso ya crabe.
"	44
Lloyd azwaka 10 $ na ngonga na kopesa mateya ya mathematique. Apesi ngonga 5 ya mateya na poso ya liboso mpe ngonga 8 na poso elandi. Motuya boni alongi mpo na poso mibale ya liboso ?	130	3	"Answer only and the answer should only contain integers. 
Lloyd azwaka 10 $ na ngonga na kopesa mateya ya mathematique. Apesi ngonga 5 ya mateya na poso ya liboso mpe ngonga 8 na poso elandi. Motuya boni alongi mpo na poso mibale ya liboso ?
"	3
Bato mibale bakoluka ete bapono bango na ebonga ya motindi ya kelasi na eteyelo ya Sarai. Soki molongi azwi 3/4 ya maloba mpe motuya nyoso ya bayekoli oyo bavote ezali 80, sala calcul ya motuya ya maloba bapesi na oyo alongi te ?	20	120	"Answer only and the answer should only contain integers. 
Bato mibale bakoluka ete bapono bango na ebonga ya motindi ya kelasi na eteyelo ya Sarai. Soki molongi azwi 3/4 ya maloba mpe motuya nyoso ya bayekoli oyo bavote ezali 80, sala calcul ya motuya ya maloba bapesi na oyo alongi te ?
"	120
Sandra, fleuriste ya litumu, asepeli te na komemela ya kokoka te esalemi na Fred. Sandra abengaki mbala minei ba rose ya motane koleka œillet ya mpembe. Abengaki lisusu lys 200 ya calla ya rose, lokola ete mbala mitano motango ya œillet ya mpembe. Sandra akani kobongola mopesi soki ba rose ya motane oyo ezangi batiki te liboso ya ngonga 17. Mpo na kobatela Sandra lokola cliente, motuya boni ya rose ya motane Fred asengeli komema liboso ya ngonga 17 ?	160	20	"Answer only and the answer should only contain integers. 
Sandra, fleuriste ya litumu, asepeli te na komemela ya kokoka te esalemi na Fred. Sandra abengaki mbala minei ba rose ya motane koleka œillet ya mpembe. Abengaki lisusu lys 200 ya calla ya rose, lokola ete mbala mitano motango ya œillet ya mpembe. Sandra akani kobongola mopesi soki ba rose ya motane oyo ezangi batiki te liboso ya ngonga 17. Mpo na kobatela Sandra lokola cliente, motuya boni ya rose ya motane Fred asengeli komema liboso ya ngonga 17 ?
"	20
jean aza Na mbula mibale koleka marc. ba mbula mibale ya sima, Marc azalaki Na mbula 5 ya koleka kati kati yambuka ya Jan. Soko Jan azali Na mbula 30, mbula ya Jean eza boni?	23	25	"Answer only and the answer should only contain integers. 
jean aza Na mbula mibale koleka marc. ba mbula mibale ya sima, Marc azalaki Na mbula 5 ya koleka kati kati yambuka ya Jan. Soko Jan azali Na mbula 30, mbula ya Jean eza boni?
"	25
Ba ekipi mibale ya athlétisme ba ndongbani na mbangu ya 400 mètre, mbangu moko epai wapi ekipi nyoso ezali na bato minie oyo bazali kopota 400 mètre, to na tour ya piste ya malamu. Moko ya ba ekipi mibale ezali makasi mpe bato na ye bakosala 400 mètre na 55 seconde. Ekipi mosusu eza makasi te. Mokimi mbangu na ye ya liboso asali 400 mètre na 60 seconde, mpe mokimi mbangu alandi asali 3 seconde ya likolo koleka ya liboso. Na kotalaka ba information oyo, na motuya boni ya seconde ekipi ya mbangu makasi akolonga ?	2	57	"Answer only and the answer should only contain integers. 
Ba ekipi mibale ya athlétisme ba ndongbani na mbangu ya 400 mètre, mbangu moko epai wapi ekipi nyoso ezali na bato minie oyo bazali kopota 400 mètre, to na tour ya piste ya malamu. Moko ya ba ekipi mibale ezali makasi mpe bato na ye bakosala 400 mètre na 55 seconde. Ekipi mosusu eza makasi te. Mokimi mbangu na ye ya liboso asali 400 mètre na 60 seconde, mpe mokimi mbangu alandi asali 3 seconde ya likolo koleka ya liboso. Na kotalaka ba information oyo, na motuya boni ya seconde ekipi ya mbangu makasi akolonga ?
"	57
